drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,update_gate_mean,update_gate_std,new_precision_mean,new_precision_std,old_precision_mean,old_precision_std
0.0002564325404819101,0.0014451849274337292,0.6929163932800293,0.0006310052121989429,-0.06430726498365402,0.00046718731755390763,0.05768679454922676,0.00027226933161728084,0.24598458409309387,0.0012318954104557633,4.0181498527526855,0.0
1.4677592616862967e-06,0.005010514985769987,0.6930344104766846,0.0011585353640839458,-0.06429057568311691,0.002486458281055093,0.05754528567194939,0.0003937644651159644,0.24534471333026886,0.0017813709564507008,4.0181498527526855,0.0
0.00015583948697894812,0.006785163655877113,0.6931341290473938,0.0012437272816896439,-0.06409471482038498,0.0033684975933283567,0.05775179713964462,0.00038771110121160746,0.24627912044525146,0.0017547759925946593,4.0181498527526855,0.0
0.0007295293034985662,0.009053468704223633,0.6930188536643982,0.001664074370637536,-0.063719742000103,0.004453601781278849,0.0579662099480629,0.0002893148339353502,0.24724939465522766,0.0013097835471853614,4.0181498527526855,0.0
0.00131226924713701,0.01072485651820898,0.692936897277832,0.002212190069258213,-0.06337787955999374,0.005374923348426819,0.0582173652946949,0.00023762653290759772,0.24838677048683167,0.0010763210011646152,4.0181498527526855,0.0
0.0015599144389852881,0.011788981966674328,0.692956268787384,0.002592283533886075,-0.06320980191230774,0.006080437917262316,0.058378901332616806,0.00030096431146375835,0.2491188645362854,0.0013639841927215457,4.0181498527526855,0.0
0.0015854556113481522,0.012349346652626991,0.6929593086242676,0.0027780767995864153,-0.06315451115369797,0.006455264985561371,0.058668382465839386,0.00033916853135451674,0.25043126940727234,0.0015378796961158514,4.0181498527526855,0.0
0.001682171248830855,0.012399079278111458,0.69294273853302,0.0027449086774140596,-0.06311141699552536,0.006425760220736265,0.058894187211990356,0.00038212857907637954,0.2514556050300598,0.0017334253061562777,4.0181498527526855,0.0
0.0015624214429408312,0.011903918348252773,0.6929174065589905,0.0024857893586158752,-0.06315820664167404,0.006044084671884775,0.05914503335952759,0.0004957771161571145,0.2525944113731384,0.002249605255201459,4.0181498527526855,0.0
0.0013698495458811522,0.013484923169016838,0.6929235458374023,0.0026249687653034925,-0.06325038522481918,0.006091486196964979,0.059487879276275635,0.0005653320695273578,0.2541515827178955,0.002566309878602624,4.0181498527526855,0.0
0.0011318533215671778,0.016909442842006683,0.6929522156715393,0.0033231861889362335,-0.0633949413895607,0.0067032333463430405,0.05965982377529144,0.0006221066578291357,0.25493311882019043,0.002826655050739646,4.0181498527526855,0.0
