step,train_loss,wall_clock_time_sec,eval_clean_accuracy,eval_clean_ece,eval_clean_aurc,eval_clean_resistance_noise_corr,eval_clean_resistance_occlusion_corr,eval_noisy_accuracy,eval_noisy_ece,eval_noisy_aurc,eval_clean_vs_noisy_auroc,eval_noisy_resistance_noise_corr,eval_noisy_resistance_occlusion_corr,eval_occluded_accuracy,eval_occluded_ece,eval_occluded_aurc,eval_clean_vs_occluded_auroc,eval_occluded_resistance_noise_corr,eval_occluded_resistance_occlusion_corr
1,1.617451786994934,0.046835899353027344,,,,,,,,,,,,,,,,,
2,1.6002496480941772,0.09225797653198242,,,,,,,,,,,,,,,,,
3,1.5922927856445312,0.13846087455749512,,,,,,,,,,,,,,,,,
4,1.5899609327316284,0.1855788230895996,,,,,,,,,,,,,,,,,
5,1.6198697090148926,0.23677897453308105,,,,,,,,,,,,,,,,,
6,1.6053998470306396,0.2879018783569336,,,,,,,,,,,,,,,,,
7,1.5933462381362915,0.339951753616333,,,,,,,,,,,,,,,,,
8,1.599153995513916,0.3916490077972412,,,,,,,,,,,,,,,,,
9,1.5542582273483276,0.44351887702941895,,,,,,,,,,,,,,,,,
10,1.5912832021713257,0.4949507713317871,0.171875,0.06858217716217041,0.5274156332015991,-1.3897593476031034e-07,nan,0.2265625,0.01353137195110321,0.4384782314300537,0.4493865966796875,nan,nan,0.21875,0.021951094269752502,0.4502609074115753,0.5130767822265625,2.3379789126920514e-07,0.04556884244084358
11,1.6026928424835205,1.0415380001068115,,,,,,,,,,,,,,,,,
12,1.6170668601989746,1.0952038764953613,,,,,,,,,,,,,,,,,
13,1.6162409782409668,1.1476657390594482,,,,,,,,,,,,,,,,,
14,1.6263662576675415,1.1992707252502441,,,,,,,,,,,,,,,,,
15,1.5991477966308594,1.2521820068359375,,,,,,,,,,,,,,,,,
16,1.587077021598816,1.303952693939209,,,,,,,,,,,,,,,,,
17,1.6038089990615845,1.3576648235321045,,,,,,,,,,,,,,,,,
18,1.5912318229675293,1.4114089012145996,,,,,,,,,,,,,,,,,
19,1.5867352485656738,1.4626429080963135,,,,,,,,,,,,,,,,,
20,1.6225171089172363,1.5129249095916748,0.171875,0.08283650875091553,0.5274156332015991,9.385897925540121e-08,nan,0.2265625,0.026302874088287354,0.4384782314300537,0.393218994140625,nan,nan,0.21875,0.037039607763290405,0.4502609074115753,0.527099609375,6.771620775225529e-08,0.08001023530960083
21,1.58187735080719,2.0278267860412598,,,,,,,,,,,,,,,,,
22,1.5976231098175049,2.0741019248962402,,,,,,,,,,,,,,,,,
23,1.5566338300704956,2.1203219890594482,,,,,,,,,,,,,,,,,
24,1.5968114137649536,2.165961980819702,,,,,,,,,,,,,,,,,
25,1.6151502132415771,2.213103771209717,,,,,,,,,,,,,,,,,
26,1.6136668920516968,2.2593369483947754,,,,,,,,,,,,,,,,,
27,1.5991089344024658,2.3051838874816895,,,,,,,,,,,,,,,,,
28,1.6267908811569214,2.351686716079712,,,,,,,,,,,,,,,,,
29,1.63028085231781,2.401911973953247,,,,,,,,,,,,,,,,,
30,1.5685526132583618,2.448270082473755,0.25,0.027669373899698257,0.4199654161930084,3.018712391167355e-08,nan,0.26171875,0.024728896096348763,0.42498233914375305,0.476531982421875,nan,nan,0.27734375,0.0500883087515831,0.380415141582489,0.470245361328125,6.938785901411393e-08,0.037159912288188934
31,1.580557107925415,2.9418938159942627,,,,,,,,,,,,,,,,,
32,1.607349157333374,2.9936718940734863,,,,,,,,,,,,,,,,,
33,1.615177869796753,3.0460588932037354,,,,,,,,,,,,,,,,,
34,1.5947930812835693,3.0960018634796143,,,,,,,,,,,,,,,,,
35,1.625096082687378,3.146582841873169,,,,,,,,,,,,,,,,,
36,1.6065964698791504,3.195497989654541,,,,,,,,,,,,,,,,,
37,1.5996419191360474,3.248011827468872,,,,,,,,,,,,,,,,,
38,1.612871766090393,3.2983217239379883,,,,,,,,,,,,,,,,,
39,1.6141682863235474,3.3492798805236816,,,,,,,,,,,,,,,,,
40,1.6021281480789185,3.402462959289551,0.234375,0.012881170958280563,0.5170103311538696,-7.96876094000254e-08,nan,0.2734375,0.05831356346607208,0.4748944044113159,0.422332763671875,nan,nan,0.265625,0.03592244163155556,0.46115580201148987,0.5221710205078125,2.038785495983575e-08,0.3488404452800751
41,1.5608679056167603,3.9515109062194824,,,,,,,,,,,,,,,,,
42,1.6086146831512451,4.0035178661346436,,,,,,,,,,,,,,,,,
43,1.5716220140457153,4.055068731307983,,,,,,,,,,,,,,,,,
44,1.6096220016479492,4.10976505279541,,,,,,,,,,,,,,,,,
45,1.6057050228118896,4.163244009017944,,,,,,,,,,,,,,,,,
46,1.6171016693115234,4.215291738510132,,,,,,,,,,,,,,,,,
47,1.58108651638031,4.26693868637085,,,,,,,,,,,,,,,,,
48,1.6029682159423828,4.318372011184692,,,,,,,,,,,,,,,,,
49,1.5952881574630737,4.368804931640625,,,,,,,,,,,,,,,,,
50,1.6120233535766602,4.415977954864502,0.2265625,0.022784855216741562,0.4850945472717285,-1.1052016191115399e-08,nan,0.30859375,0.06568720936775208,0.3739362359046936,0.4170684814453125,nan,nan,0.26171875,0.005844864062964916,0.43123430013656616,0.549713134765625,-1.0751031709332892e-07,0.3002375364303589
