drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std
0.15585552155971527,0.384496808052063,0.8934972882270813,0.00032679305877536535,-0.012480075471103191,0.03778626024723053,0.21008573472499847,0.19607771933078766,0.0016666665906086564,0.0,0.6931471824645996,0.0,0.013618670403957367,0.0
0.1255914866924286,0.36434081196784973,0.8940325975418091,0.0006511021056212485,-0.015589688904583454,0.035955291241407394,0.17443160712718964,0.18054060637950897,0.003333333181217313,0.0,0.6934120655059814,0.00011646010534605011,0.012927225790917873,0.0
0.15229859948158264,0.383326917886734,0.8946741223335266,0.0012068916112184525,-0.013204216957092285,0.03790663555264473,0.2027941197156906,0.20991256833076477,0.004999999888241291,0.0,0.693581223487854,0.00030077839619480073,0.012544802390038967,0.0
0.10274174064397812,0.38337573409080505,0.8942264914512634,0.0016896507004275918,-0.018169956281781197,0.037857815623283386,0.1551782339811325,0.19746112823486328,0.006666666362434626,0.0,0.6930906772613525,0.0006502199685201049,0.012197158299386501,0.0
0.0916505679488182,0.36062175035476685,0.8941444754600525,0.002143479185178876,-0.01942439377307892,0.03564037010073662,0.1364794373512268,0.18981841206550598,0.00833333469927311,0.0,0.6928757429122925,0.0010709695052355528,0.011914154514670372,0.0
0.11958911269903183,0.40504831075668335,0.8946148157119751,0.002972785383462906,-0.016760695725679398,0.040010638535022736,0.17662413418293,0.20629705488681793,0.009999999776482582,0.0,0.6927058696746826,0.0015785910654813051,0.011687273159623146,0.0
0.07885761559009552,0.4274280071258545,0.8935437202453613,0.0039330641739070415,-0.02081974968314171,0.04202624782919884,0.1404504030942917,0.22112949192523956,0.011666666716337204,0.0,0.6917534470558167,0.00229794904589653,0.011504844762384892,0.0
0.139435276389122,0.4862068295478821,0.8947802782058716,0.004584252368658781,-0.014917075634002686,0.04775751754641533,0.21828415989875793,0.22334586083889008,0.013333332724869251,0.0,0.6917098164558411,0.002623641164973378,0.011363907717168331,0.0
0.045506302267313004,0.47777706384658813,0.8921191096305847,0.005837682634592056,-0.024132831022143364,0.046886466443538666,0.12098157405853271,0.22485220432281494,0.014999999664723873,0.0,0.6901429891586304,0.0037644507829099894,0.01126263290643692,0.0
0.03463764861226082,0.5458300113677979,0.8914117217063904,0.006736104842275381,-0.025232499465346336,0.053444307297468185,0.13807706534862518,0.23782147467136383,0.01666666939854622,0.0,0.6889467239379883,0.004212598782032728,0.011190184392035007,0.0
0.06641660630702972,0.5525648593902588,0.8921346068382263,0.00724451569840312,-0.02211036905646324,0.05416949465870857,0.16177837550640106,0.23837986588478088,0.01833333447575569,0.0,0.6890008449554443,0.004535516258329153,0.011148402467370033,0.0
0.05987273529171944,0.5763762593269348,0.8910623788833618,0.008484875783324242,-0.02276536077260971,0.05657637491822243,0.15734396874904633,0.2475050389766693,0.019999999552965164,0.0,0.6877449750900269,0.005344798322767019,0.011152259074151516,0.0
0.026846325024962425,0.6315421462059021,0.8894674181938171,0.008979631587862968,-0.02600976638495922,0.06183674931526184,0.14065630733966827,0.24240243434906006,0.021666666492819786,0.0,0.6862464547157288,0.005861486773937941,0.011189654469490051,0.0
-0.0031253427732735872,0.6490160226821899,0.8879081010818481,0.009931123815476894,-0.02894057333469391,0.06347355991601944,0.115272156894207,0.25248444080352783,0.023333333432674408,0.0,0.6850414276123047,0.006676916964352131,0.011258978396654129,0.0
-0.04007228836417198,0.6916971206665039,0.884294331073761,0.011407539248466492,-0.032421257346868515,0.06768622994422913,0.08810993283987045,0.2460842728614807,0.02500000037252903,0.0,0.68190997838974,0.007869991473853588,0.01135034579783678,0.0
0.029389141127467155,0.7787986397743225,0.8869562149047852,0.01181847881525755,-0.025793975219130516,0.07597845792770386,0.17787721753120422,0.2679137885570526,0.026666665449738503,0.0,0.6820244789123535,0.00715084420517087,0.01147765014320612,0.0
-0.008743924088776112,0.8407624363899231,0.884204089641571,0.01289603766053915,-0.029527664184570312,0.0816134363412857,0.1605757623910904,0.28773385286331177,0.028333334252238274,0.0,0.6794610023498535,0.007935017347335815,0.011654126457870007,0.0
-0.047724202275276184,0.861166775226593,0.8803159594535828,0.014367735013365746,-0.03317054733633995,0.08349217474460602,0.12297334522008896,0.2818651497364044,0.029999999329447746,0.0,0.676426112651825,0.00932824332267046,0.011892617680132389,0.0
-0.0772869810461998,0.9206358790397644,0.8772614598274231,0.015670031309127808,-0.0359705351293087,0.08905898034572601,0.10953312367200851,0.2787624001502991,0.03166666626930237,0.0,0.6735844016075134,0.010170071385800838,0.012172038666903973,0.0
-0.06045795604586601,0.9663059115409851,0.8783316016197205,0.015194828622043133,-0.03446319326758385,0.09291542321443558,0.128013014793396,0.2738000750541687,0.03333333879709244,0.0,0.6738490462303162,0.010611203499138355,0.012471863999962807,0.0
-0.09987814724445343,1.0584787130355835,0.8730206489562988,0.016815418377518654,-0.03809670731425285,0.10133513063192368,0.12212049961090088,0.2933429777622223,0.03500000387430191,0.0,0.668525218963623,0.011048770509660244,0.012809554114937782,0.0
-0.10013232380151749,1.1367100477218628,0.8692415356636047,0.01919303834438324,-0.037842486053705215,0.10827518999576569,0.13540109992027283,0.30652916431427,0.03666666895151138,0.0,0.6640503406524658,0.0124219860881567,0.013163131661713123,0.0
-0.06632357835769653,1.1965973377227783,0.8724042773246765,0.017675135284662247,-0.034688252955675125,0.11342918872833252,0.18083608150482178,0.2892330586910248,0.038333334028720856,0.0,0.6652402877807617,0.012932838872075081,0.013525770977139473,0.0
