step,train_loss,train_accuracy,learning_rate,wall_clock_time_sec,ce_loss,pairwise_loss,resistance_supervision_loss,val_accuracy,val_ece
1,1.5891412496566772,0.1875,0.001,0.10748910903930664,1.5891412496566772,0.0,0.0,,
2,1.5761184692382812,0.265625,0.001,0.12026286125183105,1.5761184692382812,0.0,0.0,,
3,1.5860470533370972,0.34375,0.001,0.1245887279510498,1.5860470533370972,0.0,0.0,,
4,1.5350630283355713,0.453125,0.001,0.12851262092590332,1.5350630283355713,0.0,0.0,,
5,1.5188144445419312,0.453125,0.001,0.13726329803466797,1.5188144445419312,0.0,0.0,,
6,1.4898236989974976,0.4375,0.001,0.14125585556030273,1.4898236989974976,0.0,0.0,,
7,1.4543001651763916,0.546875,0.001,0.14539289474487305,1.4543001651763916,0.0,0.0,,
8,1.432507872581482,0.5,0.001,0.14955568313598633,1.432507872581482,0.0,0.0,,
9,1.426589846611023,0.546875,0.001,0.15246129035949707,1.426589846611023,0.0,0.0,,
10,1.3825889825820923,0.65625,0.001,0.15876531600952148,1.3825889825820923,0.0,0.0,,
11,1.3778220415115356,0.640625,0.001,0.1645052433013916,1.3778220415115356,0.0,0.0,,
12,1.316955804824829,0.734375,0.001,0.16855788230895996,1.316955804824829,0.0,0.0,,
13,1.3554641008377075,0.703125,0.001,0.17305564880371094,1.3554641008377075,0.0,0.0,,
14,1.2858996391296387,0.734375,0.001,0.1792130470275879,1.2858996391296387,0.0,0.0,,
15,1.2694168090820312,0.765625,0.001,0.18599367141723633,1.2694168090820312,0.0,0.0,,
16,1.2482548952102661,0.8125,0.001,0.19043874740600586,1.2482548952102661,0.0,0.0,,
17,1.1737617254257202,0.875,0.001,0.1943047046661377,1.1737617254257202,0.0,0.0,,
18,1.2033864259719849,0.8125,0.001,0.20055270195007324,1.2033864259719849,0.0,0.0,,
19,1.1783950328826904,0.84375,0.001,0.20374584197998047,1.1783950328826904,0.0,0.0,,
20,1.2046836614608765,0.734375,0.001,0.20888018608093262,1.2046836614608765,0.0,0.0,,
21,1.0911445617675781,0.90625,0.001,0.2151329517364502,1.0911445617675781,0.0,0.0,,
22,1.120792269706726,0.8125,0.001,0.22238707542419434,1.120792269706726,0.0,0.0,,
23,1.120331883430481,0.859375,0.001,0.22792911529541016,1.120331883430481,0.0,0.0,,
24,1.1128714084625244,0.8125,0.001,0.23231029510498047,1.1128714084625244,0.0,0.0,,
25,1.1144338846206665,0.8125,0.001,0.388613224029541,1.1144338846206665,0.0,0.0,0.9609375,0.5644454956054688
26,1.1112996339797974,0.8125,0.001,1.159733772277832,1.1112996339797974,0.0,0.0,,
27,1.0873585939407349,0.78125,0.001,1.168764352798462,1.0873585939407349,0.0,0.0,,
28,1.0727767944335938,0.78125,0.001,1.1753318309783936,1.0727767944335938,0.0,0.0,,
29,0.9265697598457336,0.921875,0.001,1.1839337348937988,0.9265697598457336,0.0,0.0,,
30,0.9884808659553528,0.8125,0.001,1.191932201385498,0.9884808659553528,0.0,0.0,,
31,0.9817755818367004,0.828125,0.001,1.2002027034759521,0.9817755818367004,0.0,0.0,,
32,0.9527661204338074,0.8125,0.001,1.2082295417785645,0.9527661204338074,0.0,0.0,,
33,0.9456200003623962,0.859375,0.001,1.2190468311309814,0.9456200003623962,0.0,0.0,,
34,0.9145324230194092,0.890625,0.001,1.2273313999176025,0.9145324230194092,0.0,0.0,,
35,0.9259886145591736,0.875,0.001,1.2349684238433838,0.9259886145591736,0.0,0.0,,
36,0.9326183199882507,0.828125,0.001,1.2460899353027344,0.9326183199882507,0.0,0.0,,
37,0.8411014080047607,0.9375,0.001,1.253479242324829,0.8411014080047607,0.0,0.0,,
38,0.9008256196975708,0.78125,0.001,1.261213779449463,0.9008256196975708,0.0,0.0,,
39,0.8468589186668396,0.90625,0.001,1.270848035812378,0.8468589186668396,0.0,0.0,,
40,0.8625246286392212,0.859375,0.001,1.2795097827911377,0.8625246286392212,0.0,0.0,,
41,0.7994775176048279,0.921875,0.001,1.2865774631500244,0.7994775176048279,0.0,0.0,,
42,0.841627836227417,0.84375,0.001,1.2948732376098633,0.841627836227417,0.0,0.0,,
43,0.7915741801261902,0.875,0.001,1.3036260604858398,0.7915741801261902,0.0,0.0,,
44,0.7885197401046753,0.90625,0.001,1.3123397827148438,0.7885197401046753,0.0,0.0,,
45,0.8230237364768982,0.875,0.001,1.3292765617370605,0.8230237364768982,0.0,0.0,,
46,0.7990334630012512,0.84375,0.001,1.3383140563964844,0.7990334630012512,0.0,0.0,,
47,0.7495673894882202,0.921875,0.001,1.3489842414855957,0.7495673894882202,0.0,0.0,,
48,0.7479182481765747,0.890625,0.001,1.4922676086425781,0.7479182481765747,0.0,0.0,,
49,0.7667555809020996,0.8125,0.001,1.500737190246582,0.7667555809020996,0.0,0.0,,
50,0.7489516735076904,0.875,0.001,1.5090560913085938,0.7489516735076904,0.0,0.0,0.96875,0.382487416267395
51,0.6729918122291565,0.9375,0.001,1.5850555896759033,0.6729918122291565,0.0,0.0,,
52,0.7724829912185669,0.84375,0.001,1.594177484512329,0.7724829912185669,0.0,0.0,,
53,0.6918762922286987,0.9375,0.001,1.603139877319336,0.6918762922286987,0.0,0.0,,
54,0.6782833933830261,0.875,0.001,1.6125564575195312,0.6782833933830261,0.0,0.0,,
55,0.7866004109382629,0.828125,0.001,1.6209378242492676,0.7866004109382629,0.0,0.0,,
56,0.7216670513153076,0.8125,0.001,1.6297345161437988,0.7216670513153076,0.0,0.0,,
57,0.5969672203063965,0.921875,0.001,1.6385688781738281,0.5969672203063965,0.0,0.0,,
58,0.6915278434753418,0.890625,0.001,1.6472458839416504,0.6915278434753418,0.0,0.0,,
59,0.60503751039505,0.890625,0.001,1.6560282707214355,0.60503751039505,0.0,0.0,,
60,0.6535405516624451,0.890625,0.001,1.6647980213165283,0.6535405516624451,0.0,0.0,,
61,0.6354637742042542,0.90625,0.001,1.674004077911377,0.6354637742042542,0.0,0.0,,
62,0.645004153251648,0.890625,0.001,1.6830694675445557,0.645004153251648,0.0,0.0,,
63,0.6947882771492004,0.8125,0.001,1.6924378871917725,0.6947882771492004,0.0,0.0,,
64,0.568376362323761,0.953125,0.001,1.7025001049041748,0.568376362323761,0.0,0.0,,
65,0.5856001973152161,0.921875,0.001,1.7142376899719238,0.5856001973152161,0.0,0.0,,
66,0.5546465516090393,0.9375,0.001,1.725370168685913,0.5546465516090393,0.0,0.0,,
67,0.5797109603881836,0.890625,0.001,1.7372791767120361,0.5797109603881836,0.0,0.0,,
68,0.5806101560592651,0.859375,0.001,1.751652479171753,0.5806101560592651,0.0,0.0,,
69,0.5312315225601196,0.90625,0.001,1.7659573554992676,0.5312315225601196,0.0,0.0,,
70,0.5019299983978271,0.953125,0.001,1.7774162292480469,0.5019299983978271,0.0,0.0,,
71,0.4881085455417633,0.9375,0.001,1.7870838642120361,0.4881085455417633,0.0,0.0,,
72,0.5773632526397705,0.90625,0.001,1.7941207885742188,0.5773632526397705,0.0,0.0,,
73,0.5469274520874023,0.875,0.001,1.8643457889556885,0.5469274520874023,0.0,0.0,,
74,0.4942721128463745,0.96875,0.001,1.8746001720428467,0.4942721128463745,0.0,0.0,,
75,0.5400221943855286,0.90625,0.001,1.8850476741790771,0.5400221943855286,0.0,0.0,0.9765625,0.2640987038612366
76,0.5283694863319397,0.875,0.001,1.9047329425811768,0.5283694863319397,0.0,0.0,,
77,0.5782226920127869,0.859375,0.001,1.9111368656158447,0.5782226920127869,0.0,0.0,,
78,0.5295141339302063,0.859375,0.001,1.9151544570922852,0.5295141339302063,0.0,0.0,,
79,0.5316817760467529,0.875,0.001,1.9312000274658203,0.5316817760467529,0.0,0.0,,
80,0.49650970101356506,0.875,0.001,1.9354581832885742,0.49650970101356506,0.0,0.0,,
81,0.526484489440918,0.921875,0.001,1.940497636795044,0.526484489440918,0.0,0.0,,
82,0.47461751103401184,0.90625,0.001,1.9459264278411865,0.47461751103401184,0.0,0.0,,
83,0.49997279047966003,0.890625,0.001,1.9526009559631348,0.49997279047966003,0.0,0.0,,
84,0.47710785269737244,0.921875,0.001,1.9577209949493408,0.47710785269737244,0.0,0.0,,
85,0.4231111407279968,0.9375,0.001,1.9714205265045166,0.4231111407279968,0.0,0.0,,
86,0.4518146514892578,0.90625,0.001,1.9763333797454834,0.4518146514892578,0.0,0.0,,
87,0.4650820195674896,0.890625,0.001,1.9813275337219238,0.4650820195674896,0.0,0.0,,
88,0.4498424828052521,0.9375,0.001,1.9853169918060303,0.4498424828052521,0.0,0.0,,
89,0.5247436165809631,0.90625,0.001,1.990760087966919,0.5247436165809631,0.0,0.0,,
90,0.47045958042144775,0.921875,0.001,1.9978094100952148,0.47045958042144775,0.0,0.0,,
91,0.45188912749290466,0.890625,0.001,2.003816843032837,0.45188912749290466,0.0,0.0,,
92,0.46160992980003357,0.921875,0.001,2.009183883666992,0.46160992980003357,0.0,0.0,,
93,0.44652700424194336,0.90625,0.001,2.014007806777954,0.44652700424194336,0.0,0.0,,
94,0.39422014355659485,0.953125,0.001,2.021775722503662,0.39422014355659485,0.0,0.0,,
95,0.4439164102077484,0.90625,0.001,2.0261833667755127,0.4439164102077484,0.0,0.0,,
96,0.4306478798389435,0.890625,0.001,2.032118082046509,0.4306478798389435,0.0,0.0,,
97,0.5118861794471741,0.859375,0.001,2.087885618209839,0.5118861794471741,0.0,0.0,,
98,0.4113750159740448,0.90625,0.001,2.0939698219299316,0.4113750159740448,0.0,0.0,,
99,0.4241327941417694,0.921875,0.001,2.111233711242676,0.4241327941417694,0.0,0.0,,
100,0.4600563049316406,0.875,0.001,2.119544267654419,0.4600563049316406,0.0,0.0,0.98046875,0.20216795802116394
