step,train_loss,wall_clock_time_sec,eval_clean_accuracy,eval_clean_ece,eval_clean_aurc,eval_clean_resistance_noise_corr,eval_clean_resistance_occlusion_corr,eval_noisy_accuracy,eval_noisy_ece,eval_noisy_aurc,eval_clean_vs_noisy_auroc,eval_noisy_resistance_noise_corr,eval_noisy_resistance_occlusion_corr,eval_occluded_accuracy,eval_occluded_ece,eval_occluded_aurc,eval_clean_vs_occluded_auroc,eval_occluded_resistance_noise_corr,eval_occluded_resistance_occlusion_corr
1,1.619582176208496,0.034163713455200195,,,,,,,,,,,,,,,,,
2,1.5838676691055298,0.06728053092956543,,,,,,,,,,,,,,,,,
3,1.5947614908218384,0.10049581527709961,,,,,,,,,,,,,,,,,
4,1.560814380645752,0.13477325439453125,,,,,,,,,,,,,,,,,
5,1.5583381652832031,0.17033648490905762,,,,,,,,,,,,,,,,,
6,1.5717520713806152,0.20366454124450684,,,,,,,,,,,,,,,,,
7,1.5595818758010864,0.24668192863464355,,,,,,,,,,,,,,,,,
8,1.5159703493118286,0.2815272808074951,,,,,,,,,,,,,,,,,
9,1.608224630355835,0.32331323623657227,,,,,,,,,,,,,,,,,
10,1.5925062894821167,0.37097954750061035,,,,,,,,,,,,,,,,,
11,1.6334248781204224,0.42119717597961426,,,,,,,,,,,,,,,,,
12,1.507245421409607,0.45597076416015625,,,,,,,,,,,,,,,,,
13,1.6117527484893799,0.5063385963439941,,,,,,,,,,,,,,,,,
14,1.4666087627410889,0.5498127937316895,,,,,,,,,,,,,,,,,
15,1.5296413898468018,0.5888514518737793,,,,,,,,,,,,,,,,,
16,1.5159096717834473,0.6303958892822266,,,,,,,,,,,,,,,,,
17,1.4784626960754395,0.6704585552215576,,,,,,,,,,,,,,,,,
18,1.4309440851211548,0.7062075138092041,,,,,,,,,,,,,,,,,
19,1.4343191385269165,0.7444608211517334,,,,,,,,,,,,,,,,,
20,1.3976396322250366,0.7801268100738525,,,,,,,,,,,,,,,,,
21,1.4266661405563354,0.8149733543395996,,,,,,,,,,,,,,,,,
22,1.3794529438018799,0.8504471778869629,,,,,,,,,,,,,,,,,
23,1.4357142448425293,0.8858566284179688,,,,,,,,,,,,,,,,,
24,1.3909003734588623,0.9185142517089844,,,,,,,,,,,,,,,,,
25,1.3793116807937622,0.9544179439544678,0.1884765625,0.18215814232826233,0.7159312963485718,1.0491477041796315e-05,nan,0.2001953125,0.1705293357372284,0.743607759475708,0.40471458435058594,nan,nan,0.2412109375,0.12947848439216614,0.68463534116745,0.42293453216552734,0.00012037080159643665,-0.09404890239238739
26,1.696574330329895,2.132323741912842,,,,,,,,,,,,,,,,,
27,1.7077738046646118,2.168003559112549,,,,,,,,,,,,,,,,,
28,1.6820600032806396,2.205186128616333,,,,,,,,,,,,,,,,,
29,1.7972900867462158,2.2402617931365967,,,,,,,,,,,,,,,,,
30,1.5328713655471802,2.2779693603515625,,,,,,,,,,,,,,,,,
31,1.7413502931594849,2.313263177871704,,,,,,,,,,,,,,,,,
32,1.674686312675476,2.349141836166382,,,,,,,,,,,,,,,,,
33,1.669843316078186,2.385418176651001,,,,,,,,,,,,,,,,,
34,1.5692999362945557,2.4194886684417725,,,,,,,,,,,,,,,,,
35,1.6404707431793213,2.4527626037597656,,,,,,,,,,,,,,,,,
36,1.5582077503204346,2.4874303340911865,,,,,,,,,,,,,,,,,
37,1.5681548118591309,2.5223233699798584,,,,,,,,,,,,,,,,,
38,1.5990207195281982,2.5562937259674072,,,,,,,,,,,,,,,,,
39,1.5891692638397217,2.590337038040161,,,,,,,,,,,,,,,,,
40,1.639346957206726,2.624401330947876,,,,,,,,,,,,,,,,,
41,1.6174496412277222,2.658170700073242,,,,,,,,,,,,,,,,,
42,1.6149946451187134,2.694166898727417,,,,,,,,,,,,,,,,,
43,1.6012017726898193,2.7286336421966553,,,,,,,,,,,,,,,,,
44,1.553973913192749,2.762303113937378,,,,,,,,,,,,,,,,,
45,1.564353108406067,2.794689655303955,,,,,,,,,,,,,,,,,
46,1.5421384572982788,2.8296141624450684,,,,,,,,,,,,,,,,,
47,1.503677487373352,2.8620994091033936,,,,,,,,,,,,,,,,,
48,1.4980076551437378,2.8963816165924072,,,,,,,,,,,,,,,,,
49,1.5296863317489624,2.930239677429199,,,,,,,,,,,,,,,,,
50,1.5217972993850708,2.9657719135284424,0.3671875,0.08149407804012299,0.5420895218849182,8.184785542653117e-07,nan,0.337890625,0.05909702554345131,0.5798742175102234,0.4839038848876953,nan,nan,0.3662109375,0.08725206553936005,0.5552353858947754,0.5270614624023438,-1.1871067044921801e-06,0.11592741310596466
51,1.4658045768737793,4.1757426261901855,,,,,,,,,,,,,,,,,
52,1.389731526374817,4.215214490890503,,,,,,,,,,,,,,,,,
53,1.4761155843734741,4.253726005554199,,,,,,,,,,,,,,,,,
54,1.4313526153564453,4.2903125286102295,,,,,,,,,,,,,,,,,
55,1.3886082172393799,4.326231956481934,,,,,,,,,,,,,,,,,
56,1.430023431777954,4.362687110900879,,,,,,,,,,,,,,,,,
57,1.381636619567871,4.400013446807861,,,,,,,,,,,,,,,,,
58,1.3563666343688965,4.436749458312988,,,,,,,,,,,,,,,,,
59,1.4921929836273193,4.473901748657227,,,,,,,,,,,,,,,,,
60,1.3025765419006348,4.509254693984985,,,,,,,,,,,,,,,,,
61,1.3966805934906006,4.544300556182861,,,,,,,,,,,,,,,,,
62,1.3599507808685303,4.578433513641357,,,,,,,,,,,,,,,,,
63,1.3160487413406372,4.616034746170044,,,,,,,,,,,,,,,,,
64,1.338982343673706,4.654249429702759,,,,,,,,,,,,,,,,,
65,1.3354586362838745,4.689013719558716,,,,,,,,,,,,,,,,,
66,1.2238231897354126,4.754720449447632,,,,,,,,,,,,,,,,,
67,1.2911279201507568,4.791779279708862,,,,,,,,,,,,,,,,,
68,1.3019386529922485,4.829239130020142,,,,,,,,,,,,,,,,,
69,1.384136438369751,4.868157863616943,,,,,,,,,,,,,,,,,
70,1.318374752998352,4.9095118045806885,,,,,,,,,,,,,,,,,
71,1.1788866519927979,4.946299314498901,,,,,,,,,,,,,,,,,
72,1.3950448036193848,4.981568813323975,,,,,,,,,,,,,,,,,
73,1.204703688621521,5.016390562057495,,,,,,,,,,,,,,,,,
74,1.2902897596359253,5.049178123474121,,,,,,,,,,,,,,,,,
75,1.385164737701416,5.0845725536346436,0.443359375,0.2563832700252533,0.3480049669742584,-1.0411188213765854e-06,nan,0.443359375,0.17350853979587555,0.35115155577659607,0.4908761978149414,nan,nan,0.4248046875,0.19669587910175323,0.40058761835098267,0.5092563629150391,1.947085763731593e-07,-0.0023600878193974495
76,1.297566533088684,6.210324048995972,,,,,,,,,,,,,,,,,
77,1.3562816381454468,6.246203422546387,,,,,,,,,,,,,,,,,
78,1.323961853981018,6.280158996582031,,,,,,,,,,,,,,,,,
79,1.3033605813980103,6.316382884979248,,,,,,,,,,,,,,,,,
80,1.2125126123428345,6.349147319793701,,,,,,,,,,,,,,,,,
