step,train_loss,train_accuracy,learning_rate,wall_clock_time_sec,ce_loss,pairwise_loss,resistance_supervision_loss,val_accuracy,val_ece
1,1.6129827499389648,0.28125,0.001,0.0033304691314697266,1.6129827499389648,0.0,0.0,,
2,1.5878492593765259,0.609375,0.001,0.0074617862701416016,1.5878492593765259,0.0,0.0,,
3,1.5601030588150024,0.796875,0.001,0.011358261108398438,1.5601030588150024,0.0,0.0,,
4,1.5327109098434448,0.890625,0.001,0.015502214431762695,1.5327109098434448,0.0,0.0,,
5,1.5149120092391968,0.84375,0.001,0.019581079483032227,1.5149120092391968,0.0,0.0,,
6,1.4846559762954712,0.8125,0.001,0.023714303970336914,1.4846559762954712,0.0,0.0,,
7,1.4517078399658203,0.875,0.001,0.027835369110107422,1.4517078399658203,0.0,0.0,,
8,1.4249763488769531,0.875,0.001,0.03195476531982422,1.4249763488769531,0.0,0.0,,
9,1.3831331729888916,0.84375,0.001,0.03605294227600098,1.3831331729888916,0.0,0.0,,
10,1.3599001169204712,0.859375,0.001,0.04017758369445801,1.3599001169204712,0.0,0.0,,
11,1.3269115686416626,0.875,0.001,0.044437408447265625,1.3269115686416626,0.0,0.0,,
12,1.2930508852005005,0.84375,0.001,0.04753446578979492,1.2930508852005005,0.0,0.0,,
13,1.2340359687805176,0.875,0.001,0.051045894622802734,1.2340359687805176,0.0,0.0,,
14,1.1959991455078125,0.875,0.001,0.05488252639770508,1.1959991455078125,0.0,0.0,,
15,1.1423027515411377,0.90625,0.001,0.05972623825073242,1.1423027515411377,0.0,0.0,,
16,1.0932519435882568,0.859375,0.001,0.06281709671020508,1.0932519435882568,0.0,0.0,,
17,0.9966980218887329,0.921875,0.001,0.06761789321899414,0.9966980218887329,0.0,0.0,,
18,1.003998041152954,0.84375,0.001,0.07171368598937988,1.003998041152954,0.0,0.0,,
19,0.9444329738616943,0.890625,0.001,0.07582259178161621,0.9444329738616943,0.0,0.0,,
20,0.9709005951881409,0.78125,0.001,0.08018875122070312,0.9709005951881409,0.0,0.0,,
