drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,null_weight_mean,null_weight_std,update_strength_mean,update_strength_std,update_gate_mean,update_gate_std,attractor_activation_mean,attractor_activation_std,attractor_diversity
0.0007377135916613042,0.15336568653583527,1.5052030086517334,0.17341719567775726,-0.1566973775625229,0.10925084352493286,0.5514129996299744,0.4418584406375885,0.4479983448982239,0.44346103072166443,0.2069314867258072,0.20419710874557495,0.750571608543396,0.10664749890565872,0.437182754278183
0.0031017025467008352,0.23827813565731049,1.5030781030654907,0.19278192520141602,-0.15673194825649261,0.11106851696968079,0.5833659172058105,0.4384631812572479,0.4159599840641022,0.43972688913345337,0.19205990433692932,0.20238226652145386,0.7399047613143921,0.10471032559871674,0.36794328689575195
0.004815244115889072,0.25569239258766174,1.501361608505249,0.1999558061361313,-0.15561237931251526,0.11066393554210663,0.5981510877609253,0.436292439699173,0.40108829736709595,0.4372871220111847,0.1856205314397812,0.2017238289117813,0.7334293723106384,0.09942562878131866,0.3802039325237274
0.009296904318034649,0.26481419801712036,1.4975920915603638,0.20224034786224365,-0.15446737408638,0.1102585569024086,0.6088309288024902,0.4339625835418701,0.3901422619819641,0.43481239676475525,0.1809394806623459,0.20103520154953003,0.7367487549781799,0.09047175943851471,0.36885866522789
0.0131124472245574,0.2711290419101715,1.4942172765731812,0.20261067152023315,-0.1549440324306488,0.1086476519703865,0.5532180666923523,0.4416705369949341,0.4462774395942688,0.4431167244911194,0.20694491267204285,0.20485839247703552,0.7529080510139465,0.09272821992635727,0.3803379237651825
0.01090105902403593,0.2745637893676758,1.4940986633300781,0.20378798246383667,-0.15355782210826874,0.10958351939916611,0.6087026000022888,0.434340238571167,0.39048856496810913,0.4353075623512268,0.18136528134346008,0.2015458345413208,0.725960910320282,0.10908566415309906,0.34317803382873535
0.004693844821304083,0.2795781195163727,1.4957222938537598,0.2062661200761795,-0.15321597456932068,0.10993175208568573,0.633643388748169,0.4286751449108124,0.36521440744400024,0.4292371869087219,0.1697547882795334,0.19886799156665802,0.7154150009155273,0.10514668375253677,0.3232661187648773
-0.0033094163518399,0.28813138604164124,1.4975930452346802,0.20863255858421326,-0.155076265335083,0.10856714844703674,0.5721561908721924,0.4397698938846588,0.42684414982795715,0.4413890540599823,0.19806842505931854,0.20420248806476593,0.748018741607666,0.1001361608505249,0.35984891653060913
-0.008716998621821404,0.3005235195159912,1.4976338148117065,0.21092045307159424,-0.1557091474533081,0.10848355293273926,0.5612097382545471,0.4413049817085266,0.43837770819664,0.4427093267440796,0.20335693657398224,0.2047317922115326,0.7411201596260071,0.10360080748796463,0.34809812903404236
-0.014281355775892735,0.3133164942264557,1.49745774269104,0.21251942217350006,-0.15599483251571655,0.1090165451169014,0.5681049227714539,0.44026488065719604,0.4311908781528473,0.4418938457965851,0.1999843865633011,0.2043471485376358,0.753860592842102,0.09874112904071808,0.3704240322113037
-0.02166074328124523,0.3274097740650177,1.497483253479004,0.21344704926013947,-0.15707185864448547,0.10932178795337677,0.5548393130302429,0.4416253864765167,0.44462838768959045,0.4430696964263916,0.2059115469455719,0.20456326007843018,0.7501552104949951,0.10114028304815292,0.36845630407333374
-0.02877306006848812,0.33663347363471985,1.498192548751831,0.21528850495815277,-0.15618856251239777,0.11119168996810913,0.6180300116539001,0.43233832716941833,0.3807847797870636,0.43307575583457947,0.17647786438465118,0.20006412267684937,0.72129225730896,0.10313721746206284,0.33449888229370117
-0.03645794093608856,0.350347101688385,1.4976983070373535,0.21542486548423767,-0.15725821256637573,0.11184055358171463,0.6099196672439575,0.4339412748813629,0.38906893134117126,0.4348648190498352,0.18012341856956482,0.20069023966789246,0.7319527864456177,0.09576132893562317,0.34870776534080505
-0.04187044873833656,0.3608674108982086,1.496694803237915,0.2160094678401947,-0.15739403665065765,0.11267270147800446,0.62595134973526,0.4301767349243164,0.37272289395332336,0.43093618750572205,0.17256052792072296,0.19887375831604004,0.7284466624259949,0.09263141453266144,0.3432929515838623
-0.047651711851358414,0.37539342045783997,1.4948878288269043,0.21624448895454407,-0.15849708020687103,0.1129106655716896,0.6066537499427795,0.4346912205219269,0.39231351017951965,0.43568530678749084,0.18147292733192444,0.2008877992630005,0.7281597256660461,0.10283127427101135,0.3445305824279785
-0.05458309128880501,0.3938058912754059,1.4927440881729126,0.2169749140739441,-0.1595328003168106,0.11339224874973297,0.5925205945968628,0.43694794178009033,0.4067124128341675,0.4380592703819275,0.18801961839199066,0.20188473165035248,0.7382562160491943,0.09635075181722641,0.3524942398071289
-0.06175878643989563,0.4089626967906952,1.4907782077789307,0.21760983765125275,-0.1602223813533783,0.11426013708114624,0.5940170884132385,0.4364284574985504,0.40524986386299133,0.4374218285083771,0.18729518353939056,0.2015523612499237,0.7437598705291748,0.08752851188182831,0.3535795211791992
-0.0696025863289833,0.4264724850654602,1.4885015487670898,0.21838799118995667,-0.16114701330661774,0.11510232836008072,0.5880813002586365,0.4374822676181793,0.41074955463409424,0.43872007727622986,0.18973763287067413,0.2020367830991745,0.7422237992286682,0.09610476344823837,0.3507464528083801
-0.08027169108390808,0.45018795132637024,1.486019492149353,0.21813063323497772,-0.16368503868579865,0.11545741558074951,0.5362955331802368,0.44214192032814026,0.4628477692604065,0.44405636191368103,0.21335425972938538,0.20408834517002106,0.7620638012886047,0.09411453455686569,0.3763178288936615
-0.09243856370449066,0.46121352910995483,1.485548496246338,0.21777760982513428,-0.1645326167345047,0.11711592972278595,0.5529819130897522,0.4409582316875458,0.44571787118911743,0.4428350329399109,0.20515675842761993,0.20323720574378967,0.7643638849258423,0.08976433426141739,0.38069280982017517
-0.10172436386346817,0.47213006019592285,1.4837349653244019,0.21765051782131195,-0.1654147058725357,0.11822037398815155,0.5591195821762085,0.4413541257381439,0.4402496814727783,0.4428485631942749,0.2025243043899536,0.2030857652425766,0.7409266829490662,0.11034376174211502,0.3545726239681244
