step,train_loss,wall_clock_time_sec,eval_clean_accuracy,eval_clean_ece,eval_clean_aurc,eval_clean_resistance_noise_corr,eval_clean_resistance_occlusion_corr,eval_noisy_accuracy,eval_noisy_ece,eval_noisy_aurc,eval_clean_vs_noisy_auroc,eval_noisy_resistance_noise_corr,eval_noisy_resistance_occlusion_corr,eval_occluded_accuracy,eval_occluded_ece,eval_occluded_aurc,eval_clean_vs_occluded_auroc,eval_occluded_resistance_noise_corr,eval_occluded_resistance_occlusion_corr
1,1.6267037391662598,0.04629778861999512,,,,,,,,,,,,,,,,,
2,1.7514753341674805,0.09081864356994629,,,,,,,,,,,,,,,,,
3,1.6456027030944824,0.13627386093139648,,,,,,,,,,,,,,,,,
4,1.7528131008148193,0.1805098056793213,,,,,,,,,,,,,,,,,
5,1.58155357837677,0.22603082656860352,,,,,,,,,,,,,,,,,
6,1.6812429428100586,0.29894471168518066,,,,,,,,,,,,,,,,,
7,1.6212221384048462,0.3448197841644287,,,,,,,,,,,,,,,,,
8,1.5018547773361206,0.3922758102416992,,,,,,,,,,,,,,,,,
9,1.5799745321273804,0.4373147487640381,,,,,,,,,,,,,,,,,
10,1.5407514572143555,0.48261189460754395,0.171875,0.20132222771644592,0.8527305722236633,4.677266042563133e-05,nan,0.2265625,0.14733058214187622,0.8260796070098877,0.1798095703125,nan,nan,0.21875,0.154266357421875,0.8096660375595093,0.605010986328125,2.847727228072472e-05,0.22532163560390472
11,1.7193037271499634,0.9833998680114746,,,,,,,,,,,,,,,,,
12,1.6820625066757202,1.0332486629486084,,,,,,,,,,,,,,,,,
13,1.8086719512939453,1.0783097743988037,,,,,,,,,,,,,,,,,
14,1.6371248960494995,1.1250009536743164,,,,,,,,,,,,,,,,,
15,1.7277342081069946,1.172271728515625,,,,,,,,,,,,,,,,,
16,1.6613730192184448,1.2197918891906738,,,,,,,,,,,,,,,,,
17,1.6557213068008423,1.2658329010009766,,,,,,,,,,,,,,,,,
18,1.6383111476898193,1.3119778633117676,,,,,,,,,,,,,,,,,
19,1.6367437839508057,1.3580176830291748,,,,,,,,,,,,,,,,,
20,1.6206586360931396,1.4023706912994385,0.19921875,0.06730213761329651,0.8014199733734131,4.8561983021500055e-06,nan,0.1875,0.0722474455833435,0.8581562042236328,0.874053955078125,nan,nan,0.2109375,0.05898058041930199,0.8384554982185364,0.34259033203125,7.811891919118352e-06,-0.2536112666130066
21,1.6651420593261719,1.8827078342437744,,,,,,,,,,,,,,,,,
22,1.631412386894226,1.9306108951568604,,,,,,,,,,,,,,,,,
23,1.6294643878936768,1.9760007858276367,,,,,,,,,,,,,,,,,
24,1.6274186372756958,2.023484945297241,,,,,,,,,,,,,,,,,
25,1.6265571117401123,2.069330930709839,,,,,,,,,,,,,,,,,
26,1.6035974025726318,2.116335868835449,,,,,,,,,,,,,,,,,
27,1.6717368364334106,2.1859397888183594,,,,,,,,,,,,,,,,,
28,1.6162184476852417,2.2327117919921875,,,,,,,,,,,,,,,,,
29,1.6761372089385986,2.2768337726593018,,,,,,,,,,,,,,,,,
30,1.6006464958190918,2.3225369453430176,0.171875,0.06121838092803955,0.8126839399337769,-6.073814347473672e-06,nan,0.2265625,0.006291642785072327,0.750950813293457,0.5788726806640625,nan,nan,0.21875,0.014466241002082825,0.7509501576423645,0.4952239990234375,-2.6243711545248516e-05,-0.19545142352581024
31,1.5835599899291992,2.807816982269287,,,,,,,,,,,,,,,,,
32,1.5860718488693237,2.8553757667541504,,,,,,,,,,,,,,,,,
33,1.634580373764038,2.9007208347320557,,,,,,,,,,,,,,,,,
34,1.563573956489563,2.945415735244751,,,,,,,,,,,,,,,,,
35,1.6221673488616943,2.989837646484375,,,,,,,,,,,,,,,,,
36,1.5577775239944458,3.0350427627563477,,,,,,,,,,,,,,,,,
37,1.5799437761306763,3.0809175968170166,,,,,,,,,,,,,,,,,
38,1.6097968816757202,3.1555018424987793,,,,,,,,,,,,,,,,,
39,1.6263705492019653,3.202735662460327,,,,,,,,,,,,,,,,,
40,1.6926312446594238,3.249818801879883,0.171875,0.1076374500989914,0.7667825818061829,3.7455465644598007e-06,nan,0.2265625,0.05141232907772064,0.662777841091156,0.6711883544921875,nan,nan,0.21875,0.06144777312874794,0.7106897830963135,0.433013916015625,-1.4238062249205541e-05,-0.1946900337934494
41,1.6387869119644165,3.730583667755127,,,,,,,,,,,,,,,,,
42,1.6496257781982422,3.7759807109832764,,,,,,,,,,,,,,,,,
43,1.6247191429138184,3.820697784423828,,,,,,,,,,,,,,,,,
44,1.6181687116622925,3.8662185668945312,,,,,,,,,,,,,,,,,
45,1.6346993446350098,3.9117655754089355,,,,,,,,,,,,,,,,,
46,1.6167495250701904,3.960850954055786,,,,,,,,,,,,,,,,,
47,1.6043108701705933,4.007181644439697,,,,,,,,,,,,,,,,,
48,1.6113489866256714,4.052605867385864,,,,,,,,,,,,,,,,,
49,1.5734455585479736,4.097394943237305,,,,,,,,,,,,,,,,,
50,1.6129798889160156,4.142477750778198,0.23828125,0.03664564713835716,0.7124197483062744,2.2260047671807115e-07,nan,0.26953125,0.04835181683301926,0.6849536299705505,0.49139404296875,nan,nan,0.26953125,0.050981707870960236,0.692330002784729,0.5119476318359375,1.566614997727811e-07,0.09115283191204071
