drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,null_weight_mean,null_weight_std,update_strength_mean,update_strength_std,update_gate_mean,update_gate_std,attractor_activation_mean,attractor_activation_std,attractor_diversity
0.008816505782306194,0.23576995730400085,1.5990784168243408,0.1910616159439087,-0.08849035203456879,0.10121488571166992,0.49177905917167664,0.4042322039604187,0.5045362710952759,0.40234825015068054,0.05418926104903221,0.043033525347709656,0.7326380014419556,0.09541071951389313,0.031983450055122375
-0.00619908282533288,0.33737874031066895,1.6043777465820312,0.226124107837677,-0.0895393118262291,0.10278487205505371,0.5070309042930603,0.4063757658004761,0.48736289143562317,0.4058932065963745,0.052316077053546906,0.043414101004600525,0.7534285187721252,0.0745791643857956,0.030779382213950157
-0.01337812002748251,0.3585316836833954,1.6054924726486206,0.23330163955688477,-0.086568184196949,0.10381919145584106,0.575775146484375,0.40968987345695496,0.4196505546569824,0.40732476115226746,0.04518836364150047,0.043669287115335464,0.7073251605033875,0.08984443545341492,0.032861802726984024
-0.03223125636577606,0.38658031821250916,1.6100082397460938,0.24257619678974152,-0.0887802466750145,0.1045263409614563,0.5601853728294373,0.41009196639060974,0.435181200504303,0.4080752432346344,0.04678673297166824,0.043691765516996384,0.7216852903366089,0.08460076153278351,0.03228369727730751
-0.04053172841668129,0.4081198573112488,1.6096534729003906,0.24888062477111816,-0.0862092599272728,0.10687249153852463,0.6254076361656189,0.4045775830745697,0.3694465756416321,0.4021770656108856,0.039760418236255646,0.04309222847223282,0.7038666605949402,0.07291647046804428,0.033219799399375916
-0.05448448657989502,0.43223467469215393,1.6093511581420898,0.25228580832481384,-0.09583571553230286,0.10566677153110504,0.46594592928886414,0.39840197563171387,0.5286206007003784,0.39808157086372375,0.05648030340671539,0.04236888512969017,0.7547166347503662,0.09157612174749374,0.03148292377591133
-0.06431695073843002,0.4375685155391693,1.610167384147644,0.25398412346839905,-0.09176503866910934,0.1081911250948906,0.5646729469299316,0.40963828563690186,0.43195840716362,0.4071982502937317,0.04620645195245743,0.04336189851164818,0.7115872502326965,0.08310876786708832,0.033171672374010086
-0.07484946399927139,0.4482411742210388,1.609025001525879,0.2544434368610382,-0.09425626695156097,0.10898707062005997,0.5381945371627808,0.4089302122592926,0.4580128490924835,0.40708011388778687,0.04885716736316681,0.04324137419462204,0.7291746735572815,0.08076754957437515,0.03236887976527214
-0.0861213207244873,0.4608076214790344,1.608259677886963,0.25627654790878296,-0.09335451573133469,0.11113699525594711,0.5761086940765381,0.4092062711715698,0.4194793105125427,0.4069260358810425,0.04469936713576317,0.04316757246851921,0.7150194048881531,0.08181226253509521,0.032833803445100784
-0.10021310299634933,0.4772945046424866,1.607254147529602,0.2575211226940155,-0.09606846421957016,0.11258086562156677,0.5521325469017029,0.4090355336666107,0.44281548261642456,0.40736937522888184,0.04702341556549072,0.04307112097740173,0.7249177098274231,0.08853165060281754,0.03227460756897926
-0.11161700636148453,0.48653507232666016,1.6058624982833862,0.2582438588142395,-0.0954393744468689,0.11474352329969406,0.5825194120407104,0.40841734409332275,0.4118238687515259,0.40692850947380066,0.04366753622889519,0.042967475950717926,0.7281205654144287,0.0747220441699028,0.03206981346011162
-0.13234493136405945,0.5223401784896851,1.6013455390930176,0.2572134733200073,-0.10720017552375793,0.11497385799884796,0.4172973334789276,0.3826397955417633,0.578582227230072,0.3820618987083435,0.060804180800914764,0.039999499917030334,0.7765666246414185,0.0690433606505394,0.03025119937956333
