step,train_loss,train_accuracy,learning_rate,wall_clock_time_sec,ce_loss,pairwise_loss,resistance_supervision_loss,val_accuracy,val_ece
1,1.6705681085586548,0.296875,0.001,0.012766838073730469,1.5856496095657349,0.018835697323083878,0.3359071612358093,,
2,1.6506704092025757,0.296875,0.001,0.03178000450134277,1.5864143371582031,0.018354564905166626,0.25335371494293213,,
3,1.671642541885376,0.546875,0.001,0.049669742584228516,1.581152319908142,0.01777922548353672,0.35840514302253723,,
4,1.6426607370376587,0.625,0.001,0.08331775665283203,1.5685709714889526,0.017165085300803185,0.2929258346557617,,
5,1.6475228071212769,0.515625,0.001,0.09919857978820801,1.5669633150100708,0.01654811203479767,0.318928062915802,,
6,1.6474112272262573,0.59375,0.001,0.11699748039245605,1.5633575916290283,0.015952732414007187,0.33302390575408936,,
7,1.6207845211029053,0.828125,0.001,0.1335468292236328,1.545793890953064,0.015372397378087044,0.2968880832195282,,
8,1.619524359703064,0.84375,0.001,0.15038514137268066,1.5444304943084717,0.0147631810978055,0.29742303490638733,,
9,1.6025621891021729,0.953125,0.001,0.16598296165466309,1.529370665550232,0.014145267195999622,0.28993695974349976,,
10,1.6026151180267334,0.859375,0.001,0.1904134750366211,1.5358612537384033,0.013517389073967934,0.26431185007095337,,
11,1.5990043878555298,1.0,0.001,0.20834684371948242,1.5181567668914795,0.012886653654277325,0.32081305980682373,,
12,1.5939123630523682,0.953125,0.001,0.22826123237609863,1.5171409845352173,0.012274784967303276,0.30463075637817383,,
13,1.564690113067627,0.984375,0.001,0.24941396713256836,1.5044091939926147,0.011671564541757107,0.23878945410251617,,
14,1.5582995414733887,0.9375,0.001,0.2710137367248535,1.499770164489746,0.011078491806983948,0.23190176486968994,,
15,1.5521246194839478,0.96875,0.001,0.28284454345703125,1.490272879600525,0.010510027408599854,0.24530518054962158,,
16,1.5195773839950562,0.984375,0.001,0.2999422550201416,1.4756827354431152,0.009971707127988338,0.1735842525959015,,
17,1.5076448917388916,0.96875,0.001,0.31859421730041504,1.4688522815704346,0.009444521740078926,0.1532817780971527,,
18,1.5090036392211914,0.953125,0.001,0.33753418922424316,1.4643648862838745,0.008941635489463806,0.17676696181297302,,
19,1.50593900680542,0.9375,0.001,0.35155725479125977,1.4615198373794556,0.008474906906485558,0.17598140239715576,,
20,1.47914719581604,0.953125,0.001,0.3729238510131836,1.4378899335861206,0.008045793510973454,0.16341987252235413,,
21,1.4536261558532715,0.984375,0.001,0.39226818084716797,1.4195626974105835,0.007638595998287201,0.13472618162631989,,
22,1.4529774188995361,0.921875,0.001,0.41101932525634766,1.4220356941223145,0.007249207701534033,0.12231674790382385,,
23,1.4445064067840576,0.9375,0.001,0.42363572120666504,1.4148832559585571,0.006881384644657373,0.1171162948012352,,
24,1.4273730516433716,0.953125,0.001,0.44130825996398926,1.3984365463256836,0.006540470756590366,0.11443793773651123,,
25,1.40558660030365,1.0,0.001,0.45881056785583496,1.380507230758667,0.006212280131876469,0.09907461702823639,0.96875,0.6166335940361023
26,1.3954459428787231,0.984375,0.001,0.5396010875701904,1.369669795036316,0.005933011416345835,0.10191801935434341,,
27,1.367957353591919,1.0,0.001,0.5566051006317139,1.3493388891220093,0.005642549600452185,0.07334525138139725,,
28,1.373238444328308,0.953125,0.001,0.5832521915435791,1.3540772199630737,0.0053855120204389095,0.07556791603565216,,
29,1.3696242570877075,0.921875,0.001,0.5979232788085938,1.3520050048828125,0.005159891676157713,0.06944528222084045,,
30,1.3177038431167603,1.0,0.001,0.610630989074707,1.305984377861023,0.0049444823525846004,0.045888751745224,,
31,1.3217827081680298,0.984375,0.001,0.6239728927612305,1.3083220720291138,0.004746382590383291,0.05289309844374657,,
32,1.31251060962677,1.0,0.001,0.6398673057556152,1.3007440567016602,0.004558582324534655,0.04615430906414986,,
33,1.3014775514602661,0.9375,0.001,0.6543653011322021,1.2916439771652222,0.004386266227811575,0.03845670819282532,,
34,1.280630350112915,0.96875,0.001,0.6706399917602539,1.271376371383667,0.004231458995491266,0.03616955503821373,,
35,1.2682043313980103,0.984375,0.001,0.683713436126709,1.2558445930480957,0.004081652499735355,0.048622727394104004,,
36,1.2511439323425293,0.96875,0.001,0.6987917423248291,1.2440643310546875,0.0039319973438978195,0.027532143518328667,,
37,1.2524691820144653,0.96875,0.001,0.7132413387298584,1.2437020540237427,0.0037945006042718887,0.03430929780006409,,
38,1.2450586557388306,0.96875,0.001,0.7283782958984375,1.2363495826721191,0.003659802721813321,0.034104444086551666,,
39,1.2423102855682373,0.9375,0.001,0.7432966232299805,1.235730528831482,0.0035490102600306273,0.02560899779200554,,
40,1.2331585884094238,0.9375,0.001,0.7562351226806641,1.2245845794677734,0.0034673274494707584,0.03360255807638168,,
41,1.2089722156524658,0.984375,0.001,0.7714962959289551,1.200255274772644,0.0034009211231023073,0.03418755531311035,,
42,1.1985971927642822,0.984375,0.001,0.7866859436035156,1.1872793436050415,0.003338730661198497,0.044603776186704636,,
43,1.1997745037078857,0.9375,0.001,0.8026325702667236,1.191315770149231,0.0032836608588695526,0.03317821025848389,,
44,1.1899518966674805,0.953125,0.001,0.8173828125,1.1810356378555298,0.0032323815394192934,0.035018641501665115,,
45,1.1890192031860352,0.953125,0.001,0.8382494449615479,1.1780387163162231,0.0031770311761647463,0.04328642785549164,,
46,1.1653517484664917,0.96875,0.001,0.8571195602416992,1.1569576263427734,0.003130905097350478,0.0329502671957016,,
47,1.155593991279602,0.984375,0.001,0.8779523372650146,1.1485395431518555,0.0030902677681297064,0.027599940076470375,,
48,1.147961139678955,0.984375,0.001,0.8999197483062744,1.1409956216812134,0.0030575385317206383,0.027250953018665314,,
49,1.14154052734375,0.96875,0.001,0.921760082244873,1.1337535381317139,0.003022356890141964,0.030543223023414612,,
50,1.1357780694961548,0.984375,0.001,0.9405932426452637,1.1258487701416016,0.0030001287814229727,0.03911717236042023,0.97265625,0.3265245258808136
51,1.1395587921142578,0.96875,0.001,0.9841432571411133,1.1328195333480835,0.0029800983611494303,0.026360949501395226,,
52,1.1337950229644775,0.96875,0.001,0.9998102188110352,1.1253422498703003,0.0029505023267120123,0.03322064131498337,,
53,1.1092567443847656,1.0,0.001,1.0146853923797607,1.1012475490570068,0.002922344719991088,0.03145213425159454,,
