drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std
-0.39714542031288147,0.47895219922065735,0.8733766674995422,0.0071462783962488174,-0.06469083577394485,0.04546450078487396,-0.29655733704566956,0.10719414055347443,0.06666667014360428,0.0,0.6931471824645996,0.0,0.020001797005534172,0.0
-0.38659214973449707,0.4779477119445801,0.8567660450935364,0.013769455254077911,-0.061990976333618164,0.04453398287296295,-0.2888833284378052,0.10335857421159744,0.13333334028720856,0.0,0.695317268371582,1.1115107554360293e-06,0.019780689850449562,0.0
-0.3892377018928528,0.4630430042743683,0.8391271829605103,0.019947420805692673,-0.06088097766041756,0.04213687777519226,-0.2971031069755554,0.09997996687889099,0.20000001788139343,1.4901161193847656e-08,0.6985777616500854,3.007027089552139e-06,0.019747115671634674,0.0
-0.39595797657966614,0.4539262652397156,0.819018542766571,0.026182202622294426,-0.06011282652616501,0.04057313874363899,-0.30648964643478394,0.0983564481139183,0.2666666805744171,0.0,0.7007650136947632,6.0437391766754445e-06,0.019690947607159615,0.0
-0.40038004517555237,0.46048060059547424,0.7967222929000854,0.033007312566041946,-0.05892779678106308,0.040792275220155716,-0.30919620394706726,0.09901413321495056,0.3333333134651184,2.9802322387695312e-08,0.699789822101593,6.142270649434067e-06,0.01962127909064293,0.0
-0.40651005506515503,0.4643549919128418,0.7738012671470642,0.03993398696184158,-0.05784566327929497,0.040874116122722626,-0.3142414093017578,0.09969567507505417,0.40000003576278687,2.9802322387695312e-08,0.6994860172271729,7.272079528775066e-06,0.019624553620815277,0.0
-0.4105502963066101,0.4701341390609741,0.7513960003852844,0.04718306288123131,-0.05649928003549576,0.04121442884206772,-0.3166794776916504,0.10088130086660385,0.46666663885116577,2.9802322387695312e-08,0.6991562843322754,9.435348147235345e-06,0.019667508080601692,0.0
-0.4134933352470398,0.47069406509399414,0.7275272011756897,0.05412078648805618,-0.05505077913403511,0.04071229696273804,-0.3196200728416443,0.10122395306825638,0.5333333611488342,0.0,0.6979619264602661,9.761898581928108e-06,0.019682036712765694,0.0
-0.4128047525882721,0.4827381372451782,0.7093233466148376,0.062023889273405075,-0.0532609298825264,0.041164640337228775,-0.31577548384666443,0.1030670627951622,0.5999999642372131,5.960464477539063e-08,0.6987553834915161,1.0561328963376582e-05,0.0196994598954916,0.0
-0.41257303953170776,0.49198418855667114,0.6904866695404053,0.06988384574651718,-0.051506150513887405,0.04119669273495674,-0.3127513527870178,0.1044950857758522,0.6666666269302368,5.960464477539063e-08,0.6989511847496033,9.84322923613945e-06,0.019693071022629738,0.0
-0.41299837827682495,0.4973835349082947,0.669689416885376,0.07750730216503143,-0.04980016499757767,0.040805038064718246,-0.31129416823387146,0.10535483807325363,0.73333340883255,5.960464477539063e-08,0.6979327201843262,8.331741810252424e-06,0.01966807432472706,0.0
-0.41229134798049927,0.5048402547836304,0.6522487998008728,0.08550753444433212,-0.04801681265234947,0.04071380943059921,-0.3082987666130066,0.10653365403413773,0.8000000715255737,5.960464477539063e-08,0.6988482475280762,5.258991222945042e-06,0.019718797877430916,0.0
-0.4108198285102844,0.5152930617332458,0.6366410255432129,0.0940130352973938,-0.04610174894332886,0.041042231023311615,-0.303750216960907,0.1081090196967125,0.8666666746139526,0.0,0.6998501420021057,4.700802492152434e-06,0.019802287220954895,0.0
-0.4102025032043457,0.5197674632072449,0.6180803179740906,0.10206955671310425,-0.04429491609334946,0.04091910645365715,-0.3020906448364258,0.10898010432720184,0.9333332777023315,5.960464477539063e-08,0.6999898552894592,9.811082236410584e-06,0.019892437383532524,0.0
-0.4113225042819977,0.5231999754905701,0.596664547920227,0.11005033552646637,-0.04255801439285278,0.040382903069257736,-0.3011671006679535,0.10969095677137375,1.0,0.0,0.6977857351303101,1.0536939043959137e-05,0.02004830166697502,0.0
-0.41416341066360474,0.5169273018836975,0.5893536806106567,0.10971208661794662,-0.04270828887820244,0.04003389552235603,-0.3055199980735779,0.10935311764478683,1.0,0.0,0.6948243379592896,1.1625718798313756e-05,0.020194001495838165,0.0
-0.4176465570926666,0.5101054906845093,0.5810931921005249,0.10896430164575577,-0.04289545118808746,0.03951527178287506,-0.31073513627052307,0.10861486196517944,1.0,0.0,0.6917756795883179,1.3125952136761043e-05,0.020359862595796585,0.0
-0.4184598922729492,0.5120734572410583,0.5793744325637817,0.1093822717666626,-0.04279766231775284,0.03989756852388382,-0.31078052520751953,0.1090213805437088,1.0,0.0,0.6900985240936279,1.5323588741011918e-05,0.02047455869615078,0.0
