step,train_loss,wall_clock_time_sec,eval_clean_accuracy,eval_clean_ece,eval_clean_aurc,eval_clean_resistance_noise_corr,eval_clean_resistance_occlusion_corr,eval_noisy_accuracy,eval_noisy_ece,eval_noisy_aurc,eval_clean_vs_noisy_auroc,eval_noisy_resistance_noise_corr,eval_noisy_resistance_occlusion_corr,eval_occluded_accuracy,eval_occluded_ece,eval_occluded_aurc,eval_clean_vs_occluded_auroc,eval_occluded_resistance_noise_corr,eval_occluded_resistance_occlusion_corr
1,1.6064800024032593,0.07632684707641602,,,,,,,,,,,,,,,,,
2,1.6057113409042358,0.14931893348693848,,,,,,,,,,,,,,,,,
3,1.6322753429412842,0.19953513145446777,,,,,,,,,,,,,,,,,
4,1.59089994430542,0.24933099746704102,,,,,,,,,,,,,,,,,
5,1.5893516540527344,0.2995948791503906,,,,,,,,,,,,,,,,,
6,1.5558494329452515,0.344789981842041,,,,,,,,,,,,,,,,,
7,1.5878596305847168,0.386854887008667,,,,,,,,,,,,,,,,,
8,1.5334563255310059,0.4343409538269043,,,,,,,,,,,,,,,,,
9,1.4867916107177734,0.48544883728027344,,,,,,,,,,,,,,,,,
10,1.5694770812988281,0.5310449600219727,0.171875,0.15142101049423218,0.7437784671783447,0.000130571483168751,nan,0.22265625,0.10037082433700562,0.64691162109375,0.7104644775390625,nan,nan,0.21875,0.104682058095932,0.6789451837539673,0.3896484375,0.00011269939568592235,-0.30620917677879333
11,1.7036700248718262,0.9850459098815918,,,,,,,,,,,,,,,,,
12,1.6217819452285767,1.0290911197662354,,,,,,,,,,,,,,,,,
13,1.650512456893921,1.0722711086273193,,,,,,,,,,,,,,,,,
14,1.5918283462524414,1.1169970035552979,,,,,,,,,,,,,,,,,
15,1.5962259769439697,1.1691429615020752,,,,,,,,,,,,,,,,,
16,1.6406571865081787,1.2165980339050293,,,,,,,,,,,,,,,,,
17,1.6235491037368774,1.2621088027954102,,,,,,,,,,,,,,,,,
18,1.5492206811904907,1.3072009086608887,,,,,,,,,,,,,,,,,
19,1.6197763681411743,1.3525288105010986,,,,,,,,,,,,,,,,,
20,1.6510777473449707,1.4011528491973877,0.171875,0.057242363691329956,0.7190345525741577,-1.5059000361361541e-05,nan,0.22265625,0.007712513208389282,0.623314380645752,0.244873046875,nan,nan,0.21875,0.010997742414474487,0.663368821144104,0.358551025390625,1.772944233380258e-05,-0.2957305908203125
21,1.6312726736068726,1.8788669109344482,,,,,,,,,,,,,,,,,
22,1.6148269176483154,1.9226508140563965,,,,,,,,,,,,,,,,,
23,1.5976738929748535,1.9667530059814453,,,,,,,,,,,,,,,,,
24,1.599198579788208,2.0095579624176025,,,,,,,,,,,,,,,,,
25,1.6216316223144531,2.0524721145629883,,,,,,,,,,,,,,,,,
26,1.6159201860427856,2.0959038734436035,,,,,,,,,,,,,,,,,
27,1.6239033937454224,2.1380579471588135,,,,,,,,,,,,,,,,,
28,1.5953413248062134,2.180640935897827,,,,,,,,,,,,,,,,,
29,1.6066311597824097,2.222788095474243,,,,,,,,,,,,,,,,,
30,1.5969164371490479,2.2647337913513184,0.203125,0.008794277906417847,0.7303317189216614,9.752617188496515e-06,nan,0.24609375,0.033503949642181396,0.6287558674812317,0.3942718505859375,nan,nan,0.2578125,0.04516163468360901,0.6672666072845459,0.37860107421875,-1.2704222172033042e-05,-0.3222935199737549
31,1.6002123355865479,2.7047219276428223,,,,,,,,,,,,,,,,,
32,1.6232216358184814,2.747568130493164,,,,,,,,,,,,,,,,,
33,1.6242197751998901,2.7899389266967773,,,,,,,,,,,,,,,,,
34,1.6145415306091309,2.8330190181732178,,,,,,,,,,,,,,,,,
35,1.5976942777633667,2.875687837600708,,,,,,,,,,,,,,,,,
36,1.5740714073181152,2.9174530506134033,,,,,,,,,,,,,,,,,
37,1.6215230226516724,2.987215995788574,,,,,,,,,,,,,,,,,
38,1.6343518495559692,3.0360310077667236,,,,,,,,,,,,,,,,,
39,1.5806901454925537,3.080280065536499,,,,,,,,,,,,,,,,,
40,1.594670295715332,3.124565839767456,0.171875,0.06912246346473694,0.7483325600624084,7.261555310833501e-06,nan,0.22265625,0.017565518617630005,0.637742280960083,0.5629119873046875,nan,nan,0.21875,0.02357238531112671,0.6782141923904419,0.3982391357421875,-9.322324331151322e-06,-0.24848467111587524
41,1.5907891988754272,3.5911710262298584,,,,,,,,,,,,,,,,,
42,1.5859296321868896,3.635312795639038,,,,,,,,,,,,,,,,,
43,1.6075983047485352,3.679708957672119,,,,,,,,,,,,,,,,,
44,1.6185624599456787,3.723351001739502,,,,,,,,,,,,,,,,,
45,1.5715930461883545,3.7667360305786133,,,,,,,,,,,,,,,,,
46,1.5737090110778809,3.81516695022583,,,,,,,,,,,,,,,,,
47,1.5572490692138672,3.8588008880615234,,,,,,,,,,,,,,,,,
48,1.6527059078216553,3.9009878635406494,,,,,,,,,,,,,,,,,
49,1.5532903671264648,3.9439311027526855,,,,,,,,,,,,,,,,,
50,1.5736981630325317,3.9865379333496094,0.21484375,0.03880807012319565,0.7099241614341736,5.326119776327687e-07,nan,0.28515625,0.032147496938705444,0.624273419380188,0.5179290771484375,nan,nan,0.3203125,0.0684613510966301,0.6153675317764282,0.502105712890625,3.034184885564173e-07,0.05085837095975876
