prototype_diversity_penalty_mean,prototype_diversity_penalty_std
0.016557706519961357,0.0
0.016685208305716515,0.0
0.01683858595788479,0.0
0.016847776249051094,0.0
0.016852786764502525,0.0
0.016818447038531303,0.0
0.016780804842710495,0.0
0.016748802736401558,0.0
0.016675155609846115,0.0
0.01659075729548931,0.0
0.01651744171977043,0.0
0.016466181725263596,0.0
0.016419755294919014,0.0
0.016368094831705093,0.0
0.016353128477931023,0.0
0.016364779323339462,0.0
0.016430364921689034,0.0
0.016526617109775543,0.0
0.016650937497615814,0.0
0.01676013320684433,0.0
0.016879387199878693,0.0
0.01697797328233719,0.0
0.017074227333068848,0.0
0.01714828610420227,0.0
0.017251068726181984,0.0
0.01734127663075924,0.0
0.017454396933317184,0.0
0.01757930777966976,0.0
0.017705878242850304,0.0
0.017876727506518364,0.0
0.018059611320495605,0.0
0.018272647634148598,0.0
0.018463345244526863,0.0
0.01864677667617798,0.0
0.01883087307214737,0.0
0.019048959016799927,0.0
0.019272424280643463,0.0
0.019487371668219566,0.0
0.019714396446943283,0.0
0.01994992233812809,0.0
0.020137866958975792,0.0
0.020357057452201843,0.0
0.020542895421385765,0.0
0.02069801278412342,0.0
0.02086697518825531,0.0
0.02102578990161419,0.0
0.02123863622546196,0.0
0.02147790417075157,0.0
0.021722402423620224,0.0
0.021968185901641846,0.0
0.02222600020468235,0.0
0.022513866424560547,0.0
0.022817928344011307,0.0
0.02306281216442585,0.0
0.023313527926802635,0.0
0.023555567488074303,0.0
0.02380913682281971,0.0
0.024110345169901848,0.0
0.02442939579486847,0.0
0.02474171854555607,0.0
0.02503920905292034,0.0
0.025359151884913445,0.0
0.02565423958003521,0.0
0.02592839114367962,0.0
0.026182573288679123,0.0
0.026436084881424904,0.0
0.026678292080760002,0.0
0.026929153129458427,0.0
0.027193719521164894,0.0
0.02746490202844143,0.0
0.02767196297645569,0.0
0.027913764119148254,0.0
0.02818937413394451,0.0
0.02849319577217102,0.0
0.02880895510315895,0.0
0.029147882014513016,0.0
0.029563963413238525,0.0
0.030033964663743973,0.0
0.030503490939736366,0.0
0.03094659186899662,0.0
0.031357292085886,0.0
0.031714554876089096,0.0
0.03201686218380928,0.0
0.032358042895793915,0.0
0.03271431848406792,0.0
0.033075958490371704,0.0
0.033440086990594864,0.0
0.0337749607861042,0.0
0.034034498035907745,0.0
0.03428627550601959,0.0
0.03454915061593056,0.0
0.03476308658719063,0.0
0.0350494459271431,0.0
0.035369131714105606,0.0
0.03571971505880356,0.0
0.036084990948438644,0.0
0.03646266832947731,0.0
0.036863062530756,0.0
0.03726937621831894,0.0
0.037659671157598495,0.0
0.038024112582206726,0.0
0.03836463391780853,0.0
0.03872894123196602,0.0
0.03907487168908119,0.0
0.03941581770777702,0.0
0.039762869477272034,0.0
0.04007934033870697,0.0
0.04034627228975296,0.0
0.040620364248752594,0.0
0.040898535400629044,0.0
0.04113408178091049,0.0
0.041387997567653656,0.0
0.04161975160241127,0.0
0.04184500128030777,0.0
0.04211966320872307,0.0
0.042414598166942596,0.0
0.04273053631186485,0.0
0.04303944110870361,0.0
0.04336762800812721,0.0
0.04366271197795868,0.0
0.04397476464509964,0.0
0.04428147152066231,0.0
0.04457683116197586,0.0
0.04477757588028908,0.0
0.04499190300703049,0.0
0.04514031484723091,0.0
0.045327071100473404,0.0
0.045495059341192245,0.0
0.04569192975759506,0.0
0.04591849073767662,0.0
0.046183522790670395,0.0
0.04645347595214844,0.0
0.046689774841070175,0.0
0.046955231577157974,0.0
0.04724003002047539,0.0
0.04757025092840195,0.0
0.04787462204694748,0.0
0.04812777787446976,0.0
0.04843601584434509,0.0
0.048767440021038055,0.0
0.04900318756699562,0.0
0.04923582822084427,0.0
0.04941873252391815,0.0
0.04965857416391373,0.0
0.04990135878324509,0.0
0.050148267298936844,0.0
0.0504358746111393,0.0
0.05069027096033096,0.0
0.05099061504006386,0.0
0.05125994235277176,0.0
0.05146394297480583,0.0
0.05167033523321152,0.0
0.05191376432776451,0.0
0.05210479721426964,0.0
0.052336715161800385,0.0
0.052531756460666656,0.0
0.052761342376470566,0.0
0.05293365195393562,0.0
0.05314258113503456,0.0
0.053408507257699966,0.0
0.05372215062379837,0.0
0.05406719073653221,0.0
0.054342739284038544,0.0
0.05455867946147919,0.0
0.05470564588904381,0.0
0.05489078164100647,0.0
0.05512278899550438,0.0
0.0554482564330101,0.0
0.05580068752169609,0.0
0.05615012347698212,0.0
0.056436825543642044,0.0
0.056640710681676865,0.0
0.05691564083099365,0.0
0.057162731885910034,0.0
0.0574173666536808,0.0
0.057636748999357224,0.0
0.057829804718494415,0.0
0.05795592442154884,0.0
0.05808987841010094,0.0
0.05815177038311958,0.0
0.05816993862390518,0.0
0.058199066668748856,0.0
0.05819457396864891,0.0
0.05823149159550667,0.0
0.05823719501495361,0.0
0.05829364061355591,0.0
0.05838347226381302,0.0
0.05848444625735283,0.0
0.058512721210718155,0.0
0.05845947936177254,0.0
0.0583922415971756,0.0
0.05838838964700699,0.0
0.05835946649312973,0.0
0.058357588946819305,0.0
0.05828150734305382,0.0
0.05820552259683609,0.0
0.05819498375058174,0.0
0.05819665268063545,0.0
0.058238230645656586,0.0
0.05836556851863861,0.0
0.058480020612478256,0.0
0.05859941616654396,0.0
0.05869593098759651,0.0
0.058731552213430405,0.0
0.058800920844078064,0.0
0.05882958322763443,0.0
0.05888225883245468,0.0
0.058860938996076584,0.0
0.05883920565247536,0.0
0.05884191766381264,0.0
0.0588873028755188,0.0
0.058948200196027756,0.0
0.059010691940784454,0.0
0.059036657214164734,0.0
0.05908947065472603,0.0
0.05913462117314339,0.0
0.059163596481084824,0.0
0.059173405170440674,0.0
0.05917152017354965,0.0
0.05919607728719711,0.0
0.059271492063999176,0.0
0.05933164805173874,0.0
0.059374596923589706,0.0
0.059378668665885925,0.0
0.05938826873898506,0.0
0.059401385486125946,0.0
0.05944870039820671,0.0
0.05946378409862518,0.0
0.059504151344299316,0.0
0.05957324802875519,0.0
0.059649866074323654,0.0
0.05976751074194908,0.0
0.059867989271879196,0.0
0.05999499559402466,0.0
0.06008608639240265,0.0
0.06011064350605011,0.0
0.060139719396829605,0.0
0.060100313276052475,0.0
0.060061976313591,0.0
0.0599692165851593,0.0
0.05991390720009804,0.0
0.05985790863633156,0.0
0.05977855995297432,0.0
0.05971284583210945,0.0
0.059626635164022446,0.0
0.05957304313778877,0.0
0.05950460582971573,0.0
0.059470176696777344,0.0
0.059441592544317245,0.0
0.05938323587179184,0.0
0.05931425094604492,0.0
0.05927266180515289,0.0
0.05921328067779541,0.0
0.05920759588479996,0.0
0.05927189812064171,0.0
0.059358369559049606,0.0
0.059493403881788254,0.0
0.059604890644550323,0.0
0.05965859070420265,0.0
0.05964294821023941,0.0
0.05960902199149132,0.0
0.0595741905272007,0.0
0.059546589851379395,0.0
0.05949539318680763,0.0
0.059435147792100906,0.0
0.059359826147556305,0.0
0.05926701799035072,0.0
0.05916997790336609,0.0
0.059073448181152344,0.0
0.05895864963531494,0.0
0.05882676690816879,0.0
0.05868321657180786,0.0
0.05856813117861748,0.0
0.058427393436431885,0.0
0.05834103748202324,0.0
0.05820317938923836,0.0
0.05807804688811302,0.0
0.05798285827040672,0.0
