prototype_diversity_penalty_mean,prototype_diversity_penalty_std
0.007921172305941582,0.0
0.007616245653480291,0.0
0.007753216661512852,0.0
0.007939052768051624,0.0
0.008153696544468403,0.0
0.008309682831168175,0.0
0.008500582538545132,0.0
0.008621948771178722,0.0
0.008749901317059994,0.0
0.008824706077575684,0.0
0.008913134224712849,0.0
0.008985856547951698,0.0
0.009062731638550758,0.0
0.009078668430447578,0.0
0.009073969908058643,0.0
0.009085899218916893,0.0
0.009137279354035854,0.0
0.009181774221360683,0.0
0.009252088144421577,0.0
0.009323498234152794,0.0
0.009449061937630177,0.0
0.009588489308953285,0.0
0.009732767939567566,0.0
0.00988069549202919,0.0
0.010045215487480164,0.0
0.010258092544972897,0.0
0.010505578480660915,0.0
0.01076472457498312,0.0
0.011058541014790535,0.0
0.011379671283066273,0.0
