step,train_loss,wall_clock_time_sec,eval_action_accuracy,eval_unsafe_action_rate,eval_expected_utility,eval_risk_weighted_reward,eval_approval_precision,eval_approval_recall,eval_risk_corr,eval_ece
1,1.3828965425491333,0.015419244766235352,,,,,,,,
2,1.3846282958984375,0.036850929260253906,,,,,,,,
3,1.3804972171783447,0.04996919631958008,,,,,,,,
4,1.3817343711853027,0.06260943412780762,,,,,,,,
5,1.3817189931869507,0.07392311096191406,,,,,,,,
6,1.381147861480713,0.08579730987548828,,,,,,,,
7,1.3840090036392212,0.09865522384643555,,,,,,,,
8,1.3815521001815796,0.11168169975280762,,,,,,,,
9,1.3814724683761597,0.12495064735412598,,,,,,,,
10,1.3799560070037842,0.13735651969909668,,,,,,,,
11,1.3831424713134766,0.1490333080291748,,,,,,,,
12,1.3773980140686035,0.1609816551208496,,,,,,,,
13,1.3798907995224,0.1736915111541748,,,,,,,,
14,1.3833917379379272,0.18703007698059082,,,,,,,,
15,1.3829293251037598,0.2002396583557129,,,,,,,,
16,1.3829936981201172,0.21319007873535156,,,,,,,,
17,1.3785583972930908,0.2276453971862793,,,,,,,,
18,1.381264328956604,0.24035167694091797,,,,,,,,
19,1.375268816947937,0.2539093494415283,,,,,,,,
20,1.3792585134506226,0.2668721675872803,,,,,,,,
21,1.3747903108596802,0.2799661159515381,,,,,,,,
22,1.3812083005905151,0.29279279708862305,,,,,,,,
23,1.3800894021987915,0.30492305755615234,,,,,,,,
24,1.376955270767212,0.31710362434387207,,,,,,,,
25,1.3780546188354492,0.33060622215270996,0.3828125,0.39453125,0.6797575354576111,-0.2674967646598816,0.17578125,0.420560747385025,0.13330470025539398,0.12669485807418823
26,1.3781208992004395,0.45521020889282227,,,,,,,,
27,1.3792243003845215,0.46833252906799316,,,,,,,,
28,1.3800134658813477,0.48128628730773926,,,,,,,,
29,1.3751767873764038,0.4940907955169678,,,,,,,,
30,1.3780280351638794,0.5066757202148438,,,,,,,,
31,1.3766283988952637,0.5197184085845947,,,,,,,,
32,1.3744093179702759,0.5326786041259766,,,,,,,,
33,1.3778910636901855,0.5451788902282715,,,,,,,,
34,1.3763294219970703,0.5585954189300537,,,,,,,,
35,1.3800528049468994,0.5719735622406006,,,,,,,,
36,1.3756712675094604,0.5870838165283203,,,,,,,,
37,1.3745242357254028,0.6011815071105957,,,,,,,,
38,1.3782589435577393,0.613201379776001,,,,,,,,
39,1.3749358654022217,0.6263282299041748,,,,,,,,
40,1.3740339279174805,0.6429781913757324,,,,,,,,
41,1.3774040937423706,0.6565821170806885,,,,,,,,
42,1.3739013671875,0.6696450710296631,,,,,,,,
43,1.377591609954834,0.6823813915252686,,,,,,,,
44,1.3754923343658447,0.6956338882446289,,,,,,,,
45,1.372915267944336,0.7089579105377197,,,,,,,,
46,1.371496319770813,0.723874568939209,,,,,,,,
47,1.3707376718521118,0.7369894981384277,,,,,,,,
48,1.3714429140090942,0.7492671012878418,,,,,,,,
49,1.3684756755828857,0.7614891529083252,,,,,,,,
50,1.373794674873352,0.7745504379272461,0.4453125,0.328125,0.6895140409469604,-0.15969310700893402,0.1953125,0.4672897160053253,0.18641765415668488,0.1880618929862976
51,1.3730356693267822,0.9131510257720947,,,,,,,,
52,1.3760908842086792,0.9287197589874268,,,,,,,,
53,1.3750207424163818,0.9449357986450195,,,,,,,,
54,1.3741153478622437,0.9603610038757324,,,,,,,,
55,1.3724161386489868,0.9761583805084229,,,,,,,,
56,1.37388277053833,0.9920346736907959,,,,,,,,
57,1.3763856887817383,1.0060501098632812,,,,,,,,
58,1.3726651668548584,1.0230674743652344,,,,,,,,
59,1.370889663696289,1.0458967685699463,,,,,,,,
60,1.3737294673919678,1.0611040592193604,,,,,,,,
61,1.3700295686721802,1.0750601291656494,,,,,,,,
62,1.3721208572387695,1.0916574001312256,,,,,,,,
63,1.3685190677642822,1.1068735122680664,,,,,,,,
64,1.3688687086105347,1.1210882663726807,,,,,,,,
65,1.3697253465652466,1.1363542079925537,,,,,,,,
66,1.3736717700958252,1.1526217460632324,,,,,,,,
67,1.3698807954788208,1.172799825668335,,,,,,,,
68,1.3715925216674805,1.1879236698150635,,,,,,,,
69,1.3696988821029663,1.2040653228759766,,,,,,,,
70,1.365695834159851,1.217548131942749,,,,,,,,
71,1.3704246282577515,1.2328789234161377,,,,,,,,
72,1.3661187887191772,1.2481746673583984,,,,,,,,
73,1.366855263710022,1.264838457107544,,,,,,,,
74,1.3730027675628662,1.2790582180023193,,,,,,,,
75,1.3752144575119019,1.2941794395446777,0.494140625,0.287109375,0.6974494457244873,-0.09750192612409592,0.1953125,0.4672897160053253,0.23285456001758575,0.23543503880500793
76,1.3649007081985474,1.4168858528137207,,,,,,,,
77,1.3656865358352661,1.430647850036621,,,,,,,,
78,1.3671698570251465,1.4439406394958496,,,,,,,,
79,1.3672271966934204,1.4575316905975342,,,,,,,,
80,1.3707726001739502,1.4717597961425781,,,,,,,,
81,1.3712743520736694,1.4857680797576904,,,,,,,,
82,1.3663372993469238,1.4998548030853271,,,,,,,,
83,1.3668371438980103,1.5137946605682373,,,,,,,,
84,1.3609144687652588,1.5267443656921387,,,,,,,,
85,1.3660067319869995,1.540147304534912,,,,,,,,
86,1.3605152368545532,1.5542490482330322,,,,,,,,
87,1.361197829246521,1.5683176517486572,,,,,,,,
88,1.363908052444458,1.5831489562988281,,,,,,,,
89,1.3693031072616577,1.5972211360931396,,,,,,,,
90,1.3675204515457153,1.6122081279754639,,,,,,,,
91,1.367493748664856,1.6263542175292969,,,,,,,,
92,1.3586276769638062,1.6416256427764893,,,,,,,,
93,1.363535761833191,1.6554172039031982,,,,,,,,
94,1.3591840267181396,1.6689720153808594,,,,,,,,
95,1.364616870880127,1.6825487613677979,,,,,,,,
96,1.3650274276733398,1.6995465755462646,,,,,,,,
97,1.365526795387268,1.7145485877990723,,,,,,,,
98,1.3671751022338867,1.7288658618927002,,,,,,,,
99,1.3595118522644043,1.7427735328674316,,,,,,,,
100,1.356052041053772,1.7565884590148926,0.54296875,0.24609375,0.6965990662574768,-0.035374730825424194,0.21484375,0.514018714427948,0.2711443305015564,0.28246253728866577
101,1.358193278312683,1.8844842910766602,,,,,,,,
102,1.3635118007659912,1.8978278636932373,,,,,,,,
103,1.3623954057693481,1.911637306213379,,,,,,,,
104,1.3587701320648193,1.9256846904754639,,,,,,,,
105,1.3610358238220215,1.940277338027954,,,,,,,,
106,1.3592076301574707,1.9538495540618896,,,,,,,,
107,1.3666033744812012,1.9671306610107422,,,,,,,,
108,1.3598510026931763,1.9811713695526123,,,,,,,,
109,1.361664056777954,1.995323896408081,,,,,,,,
110,1.3652533292770386,2.0092453956604004,,,,,,,,
111,1.3663593530654907,2.0237252712249756,,,,,,,,
112,1.3626967668533325,2.0380656719207764,,,,,,,,
113,1.3607206344604492,2.052161693572998,,,,,,,,
114,1.3582178354263306,2.0670063495635986,,,,,,,,
115,1.3579970598220825,2.081371307373047,,,,,,,,
116,1.3588340282440186,2.0961456298828125,,,,,,,,
117,1.3586679697036743,2.1102120876312256,,,,,,,,
118,1.3536556959152222,2.123741865158081,,,,,,,,
119,1.3507335186004639,2.1381618976593018,,,,,,,,
