step,train_loss,wall_clock_time_sec,eval_clean_accuracy,eval_clean_ece,eval_clean_aurc,eval_clean_resistance_noise_corr,eval_clean_resistance_occlusion_corr,eval_noisy_accuracy,eval_noisy_ece,eval_noisy_aurc,eval_clean_vs_noisy_auroc,eval_noisy_resistance_noise_corr,eval_noisy_resistance_occlusion_corr,eval_occluded_accuracy,eval_occluded_ece,eval_occluded_aurc,eval_clean_vs_occluded_auroc,eval_occluded_resistance_noise_corr,eval_occluded_resistance_occlusion_corr
1,1.7860959768295288,0.03615880012512207,,,,,,,,,,,,,,,,,
2,1.6521642208099365,0.0746011734008789,,,,,,,,,,,,,,,,,
3,1.6300995349884033,0.11808443069458008,,,,,,,,,,,,,,,,,
4,1.6071655750274658,0.16454315185546875,,,,,,,,,,,,,,,,,
5,1.6142950057983398,0.21158361434936523,,,,,,,,,,,,,,,,,
6,1.6102783679962158,0.2562277317047119,,,,,,,,,,,,,,,,,
7,1.6139470338821411,0.30408334732055664,,,,,,,,,,,,,,,,,
8,1.6156708002090454,0.34764909744262695,,,,,,,,,,,,,,,,,
9,1.609723687171936,0.39255833625793457,,,,,,,,,,,,,,,,,
10,1.610595464706421,0.4407660961151123,,,,,,,,,,,,,,,,,
11,1.6027755737304688,0.48403429985046387,,,,,,,,,,,,,,,,,
12,1.6119645833969116,0.5215816497802734,,,,,,,,,,,,,,,,,
13,1.6085907220840454,0.5595977306365967,,,,,,,,,,,,,,,,,
14,1.6019915342330933,0.6008775234222412,,,,,,,,,,,,,,,,,
15,1.6063109636306763,0.6412041187286377,,,,,,,,,,,,,,,,,
16,1.6042649745941162,0.6843864917755127,,,,,,,,,,,,,,,,,
17,1.6028566360473633,0.725982666015625,,,,,,,,,,,,,,,,,
18,1.5964406728744507,0.7713212966918945,,,,,,,,,,,,,,,,,
19,1.5885032415390015,0.815359354019165,,,,,,,,,,,,,,,,,
20,1.6039172410964966,0.858212947845459,,,,,,,,,,,,,,,,,
21,1.5827995538711548,0.8987259864807129,,,,,,,,,,,,,,,,,
22,1.5905747413635254,0.9437487125396729,,,,,,,,,,,,,,,,,
23,1.5818440914154053,0.9854683876037598,,,,,,,,,,,,,,,,,
24,1.574970006942749,1.0289607048034668,,,,,,,,,,,,,,,,,
25,1.5791428089141846,1.0728626251220703,0.1884765625,0.0639311671257019,0.4974709451198578,2.81936308965669e-07,nan,0.2001953125,0.0523858368396759,0.47803908586502075,0.5803823471069336,nan,nan,0.240234375,0.012601852416992188,0.4174168109893799,0.500157356262207,1.9883987079083454e-07,0.006510587874799967
26,1.6671571731567383,2.3204357624053955,,,,,,,,,,,,,,,,,
27,1.636303186416626,2.358811616897583,,,,,,,,,,,,,,,,,
28,1.6297931671142578,2.4009265899658203,,,,,,,,,,,,,,,,,
29,1.6214323043823242,2.436703681945801,,,,,,,,,,,,,,,,,
30,1.6109892129898071,2.4799575805664062,,,,,,,,,,,,,,,,,
31,1.6210047006607056,2.5181305408477783,,,,,,,,,,,,,,,,,
32,1.6169136762619019,2.5545566082000732,,,,,,,,,,,,,,,,,
33,1.6058076620101929,2.595059871673584,,,,,,,,,,,,,,,,,
34,1.6310280561447144,2.6363518238067627,,,,,,,,,,,,,,,,,
35,1.6146239042282104,2.6750693321228027,,,,,,,,,,,,,,,,,
36,1.6209006309509277,2.715160846710205,,,,,,,,,,,,,,,,,
37,1.638951301574707,2.7554609775543213,,,,,,,,,,,,,,,,,
38,1.6215869188308716,2.8004348278045654,,,,,,,,,,,,,,,,,
39,1.6212403774261475,2.8413238525390625,,,,,,,,,,,,,,,,,
40,1.6167168617248535,2.881079912185669,,,,,,,,,,,,,,,,,
41,1.6153167486190796,2.9206464290618896,,,,,,,,,,,,,,,,,
42,1.617782711982727,2.962686061859131,,,,,,,,,,,,,,,,,
43,1.620162010192871,3.0031466484069824,,,,,,,,,,,,,,,,,
44,1.6136176586151123,3.0456645488739014,,,,,,,,,,,,,,,,,
45,1.6156731843948364,3.083423137664795,,,,,,,,,,,,,,,,,
46,1.618048071861267,3.123117685317993,,,,,,,,,,,,,,,,,
47,1.593174934387207,3.1623778343200684,,,,,,,,,,,,,,,,,
48,1.6050167083740234,3.2034406661987305,,,,,,,,,,,,,,,,,
49,1.624613642692566,3.2464041709899902,,,,,,,,,,,,,,,,,
50,1.5893604755401611,3.285557508468628,0.294921875,0.07759232074022293,0.4881274700164795,-1.8465878781626088e-07,nan,0.2783203125,0.058802541345357895,0.4984481632709503,0.5591793060302734,nan,nan,0.318359375,0.10356223583221436,0.46391284465789795,0.44519615173339844,-3.2801253269099107e-08,-0.0342346616089344
51,1.5946942567825317,4.5245184898376465,,,,,,,,,,,,,,,,,
52,1.6055357456207275,4.565485954284668,,,,,,,,,,,,,,,,,
53,1.590194582939148,4.606692314147949,,,,,,,,,,,,,,,,,
54,1.5942710638046265,4.6462767124176025,,,,,,,,,,,,,,,,,
55,1.608289361000061,4.687891006469727,,,,,,,,,,,,,,,,,
56,1.5839990377426147,4.724545478820801,,,,,,,,,,,,,,,,,
57,1.5481956005096436,4.766736745834351,,,,,,,,,,,,,,,,,
58,1.6048803329467773,4.80979585647583,,,,,,,,,,,,,,,,,
59,1.640177845954895,4.851687431335449,,,,,,,,,,,,,,,,,
60,1.549376130104065,4.896155595779419,,,,,,,,,,,,,,,,,
61,1.552314281463623,4.936439037322998,,,,,,,,,,,,,,,,,
62,1.5359687805175781,4.97763204574585,,,,,,,,,,,,,,,,,
63,1.561859130859375,5.0157599449157715,,,,,,,,,,,,,,,,,
64,1.5282368659973145,5.059098243713379,,,,,,,,,,,,,,,,,
65,1.523152232170105,5.1056036949157715,,,,,,,,,,,,,,,,,
66,1.5269148349761963,5.147783279418945,,,,,,,,,,,,,,,,,
67,1.5071024894714355,5.187694787979126,,,,,,,,,,,,,,,,,
68,1.6109793186187744,5.228493928909302,,,,,,,,,,,,,,,,,
69,1.5193312168121338,5.269144535064697,,,,,,,,,,,,,,,,,
70,1.4518624544143677,5.309476613998413,,,,,,,,,,,,,,,,,
71,1.500319004058838,5.350618124008179,,,,,,,,,,,,,,,,,
72,1.5053709745407104,5.3963847160339355,,,,,,,,,,,,,,,,,
73,1.4911006689071655,5.440404415130615,,,,,,,,,,,,,,,,,
74,1.3892229795455933,6.000314474105835,,,,,,,,,,,,,,,,,
