drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std
0.1678013652563095,0.4868376553058624,0.8931471705436707,0.0,-0.011218891479074955,0.04762553796172142,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.020001795142889023,0.0
0.1075906902551651,0.46462056040763855,0.8931744694709778,0.0001775908312993124,-0.017353421077132225,0.046025350689888,0.0,0.0,0.0,0.0,0.6931353807449341,1.9371509552001953e-06,0.019528856500983238,0.0
0.15742388367652893,0.4798429012298584,0.8933486938476562,0.00033398589584976435,-0.012499378994107246,0.047532472759485245,0.0,0.0,0.0,0.0,0.6932787299156189,0.00020053496700711548,0.01905801147222519,0.0
0.11413296312093735,0.5133077502250671,0.893288791179657,0.0006842544535174966,-0.016909649595618248,0.05095651000738144,0.0,0.0,0.0,0.0,0.6932056546211243,0.0005882156547158957,0.01859135925769806,0.0
0.0955694243311882,0.5220087170600891,0.893193244934082,0.0012503147590905428,-0.018781227990984917,0.05201125517487526,0.0,0.0,0.0,0.0,0.6930946707725525,0.0011627416824921966,0.018124153837561607,0.0
0.061494868248701096,0.5098618865013123,0.8929816484451294,0.0018529430963099003,-0.022236039862036705,0.05125156417489052,0.0,0.0,0.0,0.0,0.6928660273551941,0.0017626590561121702,0.017683185636997223,0.0
0.08642322570085526,0.5499851107597351,0.8923425078392029,0.0026059902738779783,-0.019819287583231926,0.05495448410511017,0.0,0.0,0.0,0.0,0.6922216415405273,0.002520213834941387,0.017233993858098984,0.0
0.04967552050948143,0.5872943997383118,0.8924823999404907,0.0033979727886617184,-0.023449480533599854,0.05855363979935646,0.0,0.0,0.0,0.0,0.6923539042472839,0.0033152541145682335,0.016777241602540016,0.0
0.07642170041799545,0.6288811564445496,0.8925712704658508,0.004126592073589563,-0.02095535397529602,0.062430523335933685,0.0,0.0,0.0,0.0,0.692436933517456,0.004044872708618641,0.016319753602147102,0.0
0.06916779279708862,0.6561803817749023,0.8925434350967407,0.005493941251188517,-0.02152385003864765,0.06522191315889359,0.0,0.0,0.0,0.0,0.6924101114273071,0.005422798451036215,0.015865935012698174,0.0
0.011109709739685059,0.6461873650550842,0.8907793164253235,0.006368586327880621,-0.02737424708902836,0.06485509127378464,0.0,0.0,0.0,0.0,0.6906501650810242,0.006299042608588934,0.015401611104607582,0.0
0.018035169690847397,0.7050294876098633,0.8926727175712585,0.007003389298915863,-0.026619261130690575,0.07011447846889496,0.0,0.0,0.0,0.0,0.6925374269485474,0.006929527036845684,0.014933337457478046,0.0
-0.020316457375884056,0.705707848072052,0.889965832233429,0.008347158320248127,-0.030594712123274803,0.07129199802875519,0.0,0.0,0.0,0.0,0.6898255348205566,0.008277331478893757,0.01446551363915205,0.0
-0.03801150247454643,0.771889328956604,0.8918598294258118,0.009541495703160763,-0.03227759152650833,0.07637865096330643,0.0,0.0,0.0,0.0,0.6917141675949097,0.00947120413184166,0.013985623605549335,0.0
-0.033188652247190475,0.8228667974472046,0.892333984375,0.010795877315104008,-0.03192352131009102,0.08097027987241745,0.0,0.0,0.0,0.0,0.692182719707489,0.010727019980549812,0.013541894033551216,0.0
-0.05605423077940941,0.8513407111167908,0.8889068961143494,0.011733588762581348,-0.034437455236911774,0.08488717675209045,0.0,0.0,0.0,0.0,0.6887508034706116,0.011665712110698223,0.01314149796962738,0.0
-0.03433198109269142,0.9208508729934692,0.8928473591804504,0.014016895554959774,-0.03236451372504234,0.08961006253957748,0.0,0.0,0.0,0.0,0.692686915397644,0.013955250382423401,0.012749790214002132,0.0
-0.09892863035202026,0.9547078609466553,0.8912813067436218,0.014488188549876213,-0.03861729055643082,0.09346561878919601,0.0,0.0,0.0,0.0,0.6911165118217468,0.014425069093704224,0.012393325567245483,0.0
-0.07254178822040558,0.9989414215087891,0.8973538279533386,0.014644525945186615,-0.035781726241111755,0.09627745300531387,0.0,0.0,0.0,0.0,0.6971850395202637,0.014579417183995247,0.012081901542842388,0.0
-0.11217067390680313,1.0589599609375,0.8904579281806946,0.018787113949656487,-0.04028453305363655,0.10311345010995865,0.0,0.0,0.0,0.0,0.6902855038642883,0.018736159428954124,0.011795658618211746,0.0
-0.16116224229335785,1.1553339958190918,0.8869404792785645,0.020699137821793556,-0.04516987130045891,0.1118851751089096,0.0,0.0,0.0,0.0,0.6867635846138,0.020652171224355698,0.01151458639651537,0.0
-0.1325257420539856,1.2127045392990112,0.892504870891571,0.022478828206658363,-0.04206956550478935,0.11615590751171112,0.0,0.0,0.0,0.0,0.6923230886459351,0.022434042766690254,0.011252771131694317,0.0
-0.1124316081404686,1.2668944597244263,0.8993098139762878,0.023195680230855942,-0.0405779667198658,0.11934352666139603,0.0,0.0,0.0,0.0,0.6991225481033325,0.023150695487856865,0.010988874360918999,0.0
